,id,food.web,ecosystem.type,res.taxonomy,con.taxonomy,res.lifestage,con.lifestage,res.mass,con.mass,res.met,con.met,res.mov,con.mov,int.type,res.taxonomy.level,con.taxonomy.level
425,211,Chesapeake Bay,marine,Acteocina canaliculata_adults,Ameiurus natalis_adults,adults,adults,0.001177408,140.2923052,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
426,211,Chesapeake Bay,marine,Acteocina canaliculata_adults,Ameiurus natalis_adults,adults,adults,0.001177408,140.2923052,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
427,212,Chesapeake Bay,marine,Acteocina canaliculata_adults,Ameiurus catus_adults,adults,adults,0.001177408,406.315124,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
428,212,Chesapeake Bay,marine,Acteocina canaliculata_adults,Ameiurus catus_adults,adults,adults,0.001177408,406.315124,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
429,213,Chesapeake Bay,marine,Acteocina canaliculata_adults,Ameiurus nebulosus_adults,adults,adults,0.001177408,515.0826374,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
430,213,Chesapeake Bay,marine,Acteocina canaliculata_adults,Ameiurus nebulosus_adults,adults,adults,0.001177408,515.0826374,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
431,214,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Ammodytes americanus_adults,adults,adults,0.14822689,256.4190408,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
432,214,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Ammodytes americanus_adults,adults,adults,0.14822689,256.4190408,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
433,215,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Anchoa mitchilli_adults,adults,adults,0.14822689,5.946909559,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
434,215,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Anchoa mitchilli_adults,adults,adults,0.14822689,5.946909559,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
435,216,Chesapeake Bay,marine,Acteocina canaliculata_adults,Anchoa hepsetus_adults,adults,adults,0.001177408,15.96052292,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
436,216,Chesapeake Bay,marine,Acteocina canaliculata_adults,Anchoa hepsetus_adults,adults,adults,0.001177408,15.96052292,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
437,217,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Anchoa hepsetus_adults,adults,adults,0.14822689,15.96052292,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
438,217,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Anchoa hepsetus_adults,adults,adults,0.14822689,15.96052292,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
439,218,Chesapeake Bay,marine,Acteocina canaliculata_adults,Chaetodipterus faber_adults,adults,adults,0.001177408,1847.310945,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
440,218,Chesapeake Bay,marine,Acteocina canaliculata_adults,Chaetodipterus faber_adults,adults,adults,0.001177408,1847.310945,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
441,219,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Chaetodipterus faber_adults,adults,adults,0.14822689,1847.310945,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
442,219,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Chaetodipterus faber_adults,adults,adults,0.14822689,1847.310945,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
443,220,Chesapeake Bay,marine,Acteocina canaliculata_adults,Chasmodes bosquianus_adults,adults,adults,0.001177408,16.0785593,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
444,220,Chesapeake Bay,marine,Acteocina canaliculata_adults,Chasmodes bosquianus_adults,adults,adults,0.001177408,16.0785593,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
445,221,Chesapeake Bay,marine,Palaemonetes vulgaris_adults,Cynoscion regalis_adults,adults,adults,0.118805423,4535.92,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
446,221,Chesapeake Bay,marine,Palaemonetes vulgaris_adults,Cynoscion regalis_adults,adults,adults,0.118805423,4535.92,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
447,222,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Cynoscion regalis_adults,adults,adults,0.14822689,4535.92,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
448,222,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Cynoscion regalis_adults,adults,adults,0.14822689,4535.92,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
449,223,Chesapeake Bay,marine,Acteocina canaliculata_adults,Cynoscion nebulosus_adults,adults,adults,0.001177408,2267.96,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
450,223,Chesapeake Bay,marine,Acteocina canaliculata_adults,Cynoscion nebulosus_adults,adults,adults,0.001177408,2267.96,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
451,224,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Dasyatis centroura_adults,adults,adults,0.14822689,17300.72357,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
452,224,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Dasyatis centroura_adults,adults,adults,0.14822689,17300.72357,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
453,225,Chesapeake Bay,marine,Acteocina canaliculata_adults,Eucinostomus gula_adults,adults,adults,0.001177408,80.88358664,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
454,225,Chesapeake Bay,marine,Acteocina canaliculata_adults,Eucinostomus gula_adults,adults,adults,0.001177408,80.88358664,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
455,226,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Eucinostomus gula_adults,adults,adults,0.14822689,80.88358664,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
456,226,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Eucinostomus gula_adults,adults,adults,0.14822689,80.88358664,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
457,227,Chesapeake Bay,marine,Acteocina canaliculata_adults,Fundulus diaphanus_adults,adults,adults,0.001177408,8.701839673,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
458,227,Chesapeake Bay,marine,Acteocina canaliculata_adults,Fundulus diaphanus_adults,adults,adults,0.001177408,8.701839673,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
459,228,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Fundulus heteroclitus_adults,adults,adults,0.14822689,45.0963489,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
460,228,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Fundulus heteroclitus_adults,adults,adults,0.14822689,45.0963489,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
461,229,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Gambusia affinis_adults,adults,adults,0.14822689,2.537125237,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
462,229,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Gambusia affinis_adults,adults,adults,0.14822689,2.537125237,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
463,230,Chesapeake Bay,marine,Evadne sp._adults,Gadus morhua_adults,adults,adults,4.01e-05,10600.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,genus,species
464,230,Chesapeake Bay,marine,Evadne sp._adults,Gadus morhua_adults,adults,adults,4.01e-05,10600.0,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,genus,species
465,231,Chesapeake Bay,marine,Acteocina canaliculata_adults,Gasterosteus aculeatus_adults,adults,adults,0.001177408,1.682419866,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
466,231,Chesapeake Bay,marine,Acteocina canaliculata_adults,Gasterosteus aculeatus_adults,adults,adults,0.001177408,1.682419866,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
467,232,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Hippocampus erectus_adults,adults,adults,0.14822689,10.0,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
468,232,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Hippocampus erectus_adults,adults,adults,0.14822689,10.0,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
469,233,Chesapeake Bay,marine,Acteocina canaliculata_adults,Lepomis macrochirus_adults,adults,adults,0.001177408,55.9938437,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
470,233,Chesapeake Bay,marine,Acteocina canaliculata_adults,Lepomis macrochirus_adults,adults,adults,0.001177408,55.9938437,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
471,234,Chesapeake Bay,marine,Acteocina canaliculata_adults,Lucania parva_adults,adults,adults,0.001177408,2.216074192,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
472,234,Chesapeake Bay,marine,Acteocina canaliculata_adults,Lucania parva_adults,adults,adults,0.001177408,2.216074192,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
473,235,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Lucania parva_adults,adults,adults,0.14822689,2.216074192,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
474,235,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Lucania parva_adults,adults,adults,0.14822689,2.216074192,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
475,236,Chesapeake Bay,marine,Acteocina canaliculata_adults,Micropogonias undulatus_adults,adults,adults,0.001177408,389.5,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
476,236,Chesapeake Bay,marine,Acteocina canaliculata_adults,Micropogonias undulatus_adults,adults,adults,0.001177408,389.5,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
477,237,Chesapeake Bay,marine,Eurytemora affinis_adults,Morone saxatilis_adults,adults,adults,4.01e-05,1155.4,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
478,237,Chesapeake Bay,marine,Eurytemora affinis_adults,Morone saxatilis_adults,adults,adults,4.01e-05,1155.4,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
479,238,Chesapeake Bay,marine,Acartia tonsa_adults,Morone saxatilis_adults,adults,adults,0.000171891,1155.4,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
480,238,Chesapeake Bay,marine,Acartia tonsa_adults,Morone saxatilis_adults,adults,adults,0.000171891,1155.4,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
481,239,Chesapeake Bay,marine,Acartia hudsonica_adults,Morone saxatilis_adults,adults,adults,0.000171891,1155.4,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
482,239,Chesapeake Bay,marine,Acartia hudsonica_adults,Morone saxatilis_adults,adults,adults,0.000171891,1155.4,invertebrate,ectotherm vertebrate,swimming,swimming,predacious,species,species
483,240,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Orthopristis chrysoptera_adults,adults,adults,0.14822689,199.42,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
484,240,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Orthopristis chrysoptera_adults,adults,adults,0.14822689,199.42,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
485,241,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Scomber japonicus_adults,adults,adults,0.14822689,286.8829086,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
486,241,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Scomber japonicus_adults,adults,adults,0.14822689,286.8829086,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
487,242,Chesapeake Bay,marine,Acteocina canaliculata_adults,Scophthalmus aquosus_adults,adults,adults,0.001177408,1416.741121,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
488,242,Chesapeake Bay,marine,Acteocina canaliculata_adults,Scophthalmus aquosus_adults,adults,adults,0.001177408,1416.741121,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
489,243,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Scophthalmus aquosus_adults,adults,adults,0.14822689,1416.741121,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
490,243,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Scophthalmus aquosus_adults,adults,adults,0.14822689,1416.741121,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
491,244,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Selene vomer_adults,adults,adults,0.14822689,260.56,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
492,244,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Selene vomer_adults,adults,adults,0.14822689,260.56,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
493,245,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Sphoeroides maculatus_adults,adults,adults,0.14822689,216.4776582,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
494,245,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Sphoeroides maculatus_adults,adults,adults,0.14822689,216.4776582,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
495,246,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Squalus acanthias_adults,adults,adults,0.14822689,3628.74,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
496,246,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Squalus acanthias_adults,adults,adults,0.14822689,3628.74,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
497,247,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Stenotomus chrysops_adults,adults,adults,0.14822689,353.28125,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
498,247,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Stenotomus chrysops_adults,adults,adults,0.14822689,353.28125,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
499,248,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Symphurus plagiusa_adults,adults,adults,0.14822689,58.01209291,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
500,248,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Symphurus plagiusa_adults,adults,adults,0.14822689,58.01209291,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
501,249,Chesapeake Bay,marine,Acteocina canaliculata_adults,Syacium papillosum_adults,adults,adults,0.001177408,169.4154268,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
502,249,Chesapeake Bay,marine,Acteocina canaliculata_adults,Syacium papillosum_adults,adults,adults,0.001177408,169.4154268,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
503,250,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Syacium papillosum_adults,adults,adults,0.14822689,169.4154268,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
504,250,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Syacium papillosum_adults,adults,adults,0.14822689,169.4154268,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
505,251,Chesapeake Bay,marine,Acteocina canaliculata_adults,Syngnathus floridae_adults,adults,adults,0.001177408,1.716711787,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
506,251,Chesapeake Bay,marine,Acteocina canaliculata_adults,Syngnathus floridae_adults,adults,adults,0.001177408,1.716711787,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
507,252,Chesapeake Bay,marine,Acteocina canaliculata_adults,Trachinotus falcatus_adults,adults,adults,0.001177408,15348.82944,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
508,252,Chesapeake Bay,marine,Acteocina canaliculata_adults,Trachinotus falcatus_adults,adults,adults,0.001177408,15348.82944,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
509,253,Chesapeake Bay,marine,Acteocina canaliculata_adults,Trachurus lathami_adults,adults,adults,0.001177408,221.26,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
510,253,Chesapeake Bay,marine,Acteocina canaliculata_adults,Trachurus lathami_adults,adults,adults,0.001177408,221.26,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
511,254,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Trachurus lathami_adults,adults,adults,0.14822689,221.26,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
512,254,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Trachurus lathami_adults,adults,adults,0.14822689,221.26,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
513,255,Chesapeake Bay,marine,Acteocina canaliculata_adults,Upeneus parvus_adults,adults,adults,0.001177408,169.4154268,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
514,255,Chesapeake Bay,marine,Acteocina canaliculata_adults,Upeneus parvus_adults,adults,adults,0.001177408,169.4154268,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
515,256,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Upeneus parvus_adults,adults,adults,0.14822689,169.4154268,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
516,256,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Upeneus parvus_adults,adults,adults,0.14822689,169.4154268,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
517,257,Chesapeake Bay,marine,Acteocina canaliculata_adults,Mullus auratus_adults,adults,adults,0.001177408,51.34469182,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
518,257,Chesapeake Bay,marine,Acteocina canaliculata_adults,Mullus auratus_adults,adults,adults,0.001177408,51.34469182,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
519,258,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Mullus auratus_adults,adults,adults,0.14822689,51.34469182,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
520,258,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Mullus auratus_adults,adults,adults,0.14822689,51.34469182,invertebrate,ectotherm vertebrate,walking,swimming,predacious,species,species
521,259,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Cancer borealis_adults,adults,adults,0.14822689,200.0,invertebrate,invertebrate,walking,walking,predacious,species,species
522,259,Chesapeake Bay,marine,Paraprionospio pinnata_adults,Cancer borealis_adults,adults,adults,0.14822689,200.0,invertebrate,invertebrate,walking,walking,predacious,species,species
523,260,Chesapeake Bay,marine,Detritus_NA,Paraprionospio pinnata_adults,NA,adults,-999.0,0.14822689,detritus,invertebrate,NA,walking,detritivorous,unclassified,species
524,261,Chesapeake Bay,marine,Sediment_NA,Paraprionospio pinnata_adults,NA,adults,-999.0,0.14822689,other,invertebrate,NA,walking,detritivorous,unclassified,species
525,262,Chesapeake Bay,marine,Other algae_NA,Paraprionospio pinnata_adults,NA,adults,5.95e-08,0.14822689,primary producer,invertebrate,swimming,walking,herbivorous,unclassified,species
526,260,Chesapeake Bay,marine,Detritus_NA,Paraprionospio pinnata_adults,NA,adults,-999.0,0.14822689,detritus,invertebrate,NA,walking,detritivorous,unclassified,species
527,261,Chesapeake Bay,marine,Sediment_NA,Paraprionospio pinnata_adults,NA,adults,-999.0,0.14822689,other,invertebrate,NA,walking,detritivorous,unclassified,species
528,262,Chesapeake Bay,marine,Other algae_NA,Paraprionospio pinnata_adults,NA,adults,5.95e-08,0.14822689,primary producer,invertebrate,swimming,walking,herbivorous,unclassified,species
529,263,Carpinteria,terrestrial aboveground,Microphallidae_cercaria,Polydora nuchalis_adults,cercaria,adults,1.2e-07,0.00323541,invertebrate,invertebrate,other,sessile,predacious,family+,species
530,263,Carpinteria,terrestrial aboveground,Microphallidae_cercaria,Polydora nuchalis_adults,cercaria,adults,1.2e-07,0.00323541,invertebrate,invertebrate,other,sessile,predacious,family+,species
531,264,Carpinteria,terrestrial aboveground,Cyathocotylidae_cercaria,Polydora nuchalis_adults,cercaria,adults,2.59e-07,0.00323541,invertebrate,invertebrate,other,sessile,predacious,family+,species
532,264,Carpinteria,terrestrial aboveground,Cyathocotylidae_cercaria,Polydora nuchalis_adults,cercaria,adults,2.59e-07,0.00323541,invertebrate,invertebrate,other,sessile,predacious,family+,species
533,265,Carpinteria,terrestrial aboveground,Tagelus affinis_adults,Nematoda_larvae,adults,larvae,6.5695182,0.0001045,invertebrate,invertebrate,sessile,other,parasitic,species,unclassified
534,265,Carpinteria,terrestrial aboveground,Tagelus affinis_adults,Nematoda_larvae,adults,larvae,6.5695182,0.0001045,invertebrate,invertebrate,sessile,other,parasitic,species,unclassified
535,266,Carpinteria,terrestrial aboveground,Pachygrapsus crassipes_adults,Microphallidae_metacercaria,adults,metacercaria,8.2920462,0.00010115,invertebrate,invertebrate,walking,other,parasitic,species,family+
536,266,Carpinteria,terrestrial aboveground,Pachygrapsus crassipes_adults,Microphallidae_metacercaria,adults,metacercaria,8.2920462,0.00010115,invertebrate,invertebrate,walking,other,parasitic,species,family+
537,267,Carpinteria,terrestrial aboveground,Tagelus subteres_adults,Nematoda_larvae,adults,larvae,9.80811218,0.0001045,invertebrate,invertebrate,sessile,other,parasitic,species,unclassified
538,267,Carpinteria,terrestrial aboveground,Tagelus subteres_adults,Nematoda_larvae,adults,larvae,9.80811218,0.0001045,invertebrate,invertebrate,sessile,other,parasitic,species,unclassified
539,268,Carpinteria,terrestrial aboveground,Tagelus californianus_adults,Nematoda_larvae,adults,larvae,20.0794771,0.0001045,invertebrate,invertebrate,sessile,other,parasitic,species,unclassified
540,268,Carpinteria,terrestrial aboveground,Tagelus californianus_adults,Nematoda_larvae,adults,larvae,20.0794771,0.0001045,invertebrate,invertebrate,sessile,other,parasitic,species,unclassified
541,269,Carpinteria,terrestrial aboveground,Clevelandia ios_adults,Cyathocotylidae_metacercaria,adults,metacercaria,0.3380892,1.7e-06,ectotherm vertebrate,invertebrate,swimming,other,parasitic,species,family+
542,269,Carpinteria,terrestrial aboveground,Clevelandia ios_adults,Cyathocotylidae_metacercaria,adults,metacercaria,0.3380892,1.7e-06,ectotherm vertebrate,invertebrate,swimming,other,parasitic,species,family+
543,270,Carpinteria,terrestrial aboveground,Fundulus parvipinnis_adults,Cyathocotylidae_metacercaria,adults,metacercaria,0.50501708,1.7e-06,ectotherm vertebrate,invertebrate,swimming,other,parasitic,species,family+
544,270,Carpinteria,terrestrial aboveground,Fundulus parvipinnis_adults,Cyathocotylidae_metacercaria,adults,metacercaria,0.50501708,1.7e-06,ectotherm vertebrate,invertebrate,swimming,other,parasitic,species,family+
545,271,Carpinteria,terrestrial aboveground,Calidris minutilla_adults,Cyathocotylidae_adults,adults,adults,20.9,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
546,271,Carpinteria,terrestrial aboveground,Calidris minutilla_adults,Cyathocotylidae_adults,adults,adults,20.9,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
547,272,Carpinteria,terrestrial aboveground,Calidris alpina_adults,Cyathocotylidae_adults,adults,adults,51.45,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
548,272,Carpinteria,terrestrial aboveground,Calidris alpina_adults,Cyathocotylidae_adults,adults,adults,51.45,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
549,273,Carpinteria,terrestrial aboveground,Atherinops affinis_adults,Cyathocotylidae_metacercaria,adults,metacercaria,2.59261677,1.7e-06,ectotherm vertebrate,invertebrate,swimming,other,parasitic,species,family+
550,273,Carpinteria,terrestrial aboveground,Atherinops affinis_adults,Cyathocotylidae_metacercaria,adults,metacercaria,2.59261677,1.7e-06,ectotherm vertebrate,invertebrate,swimming,other,parasitic,species,family+
551,274,Carpinteria,terrestrial aboveground,Limnodromus scilopaceus_adults,Cyathocotylidae_adults,adults,adults,104.5,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
552,274,Carpinteria,terrestrial aboveground,Limnodromus scilopaceus_adults,Cyathocotylidae_adults,adults,adults,104.5,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
553,275,Carpinteria,terrestrial aboveground,Ceryle alcyon_adults,Cyathocotylidae_adults,adults,adults,147.6,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
554,275,Carpinteria,terrestrial aboveground,Ceryle alcyon_adults,Cyathocotylidae_adults,adults,adults,147.6,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
555,276,Carpinteria,terrestrial aboveground,Tringa melanoleuca_adults,Cyathocotylidae_adults,adults,adults,165.0,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
556,276,Carpinteria,terrestrial aboveground,Tringa melanoleuca_adults,Cyathocotylidae_adults,adults,adults,165.0,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
557,277,Carpinteria,terrestrial aboveground,Larus philadelphia_adults,Cyathocotylidae_adults,adults,adults,211.25,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
558,277,Carpinteria,terrestrial aboveground,Larus philadelphia_adults,Cyathocotylidae_adults,adults,adults,211.25,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
559,278,Carpinteria,terrestrial aboveground,Pluvialis squatarola_adults,Cyathocotylidae_adults,adults,adults,225.5,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
560,278,Carpinteria,terrestrial aboveground,Pluvialis squatarola_adults,Cyathocotylidae_adults,adults,adults,225.5,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
561,279,Carpinteria,terrestrial aboveground,Butorides virescens_adults,Cyathocotylidae_adults,adults,adults,241.0,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
562,279,Carpinteria,terrestrial aboveground,Butorides virescens_adults,Cyathocotylidae_adults,adults,adults,241.0,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
563,280,Carpinteria,terrestrial aboveground,Catoptrophorus semipalmatus_adults,Cyathocotylidae_adults,adults,adults,270.0,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
564,280,Carpinteria,terrestrial aboveground,Catoptrophorus semipalmatus_adults,Cyathocotylidae_adults,adults,adults,270.0,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
565,281,Carpinteria,terrestrial aboveground,Recurvirostra americana_adults,Cyathocotylidae_adults,adults,adults,304.3,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
566,281,Carpinteria,terrestrial aboveground,Recurvirostra americana_adults,Cyathocotylidae_adults,adults,adults,304.3,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
567,282,Carpinteria,terrestrial aboveground,Limosa fedoa_adults,Cyathocotylidae_adults,adults,adults,367.5,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
568,282,Carpinteria,terrestrial aboveground,Limosa fedoa_adults,Cyathocotylidae_adults,adults,adults,367.5,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
569,283,Carpinteria,terrestrial aboveground,Egretta thula_adults,Cyathocotylidae_adults,adults,adults,369.0,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
570,283,Carpinteria,terrestrial aboveground,Egretta thula_adults,Cyathocotylidae_adults,adults,adults,369.0,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
571,284,Carpinteria,terrestrial aboveground,Podilymbus podiceps_adults,Cyathocotylidae_adults,adults,adults,416.0,5.2e-05,endotherm vertebrate,invertebrate,flying,other,parasitic,species,family+
