,0
Lachnolaimus maximus_adults,species
Lutjanus cyanopterus_adults,species
Gymnothorax moringa_adults,species
Lutjanus griseus_adults,species
Mycteroperca bonaci_adults,species
Mycteroperca tigris_adults,species
Carcharhinus perezi_adults,species
Scarus coelestinus_adults,species
Scarus guacamaia_adults,species
Lutjanus jocu_adults,species
Scarus taeniopterus_adults,species
Scarus vetula_adults,species
Scorpaena plumieri_adults,species
Seriola dumerili_adults,species
Sphyraena barracuda_adults,species
Sparisoma chrysopterum_adults,species
Sparisoma rubripinne_adults,species
Epinephelus adscensionis_adults,species
Sparisoma viride_adults,species
Lutjanus mahagoni_adults,species
Trachinotus goodei_adults,species
Acanthurus bahianus_adults,species
Stomatopods_adults,unclassified
Amphipoda_adults,unclassified
Phaeoptyx conklini_adults,species
Gnatholepis thompsoni_adults,species
Asteroids_adults,unclassified
Echinoids_adults,unclassified
Stegastes planifrons_adults,species
Canthigaster rostrata_adults,species
Chitons_adults,unclassified
Barnacles_adults,unclassified
Gastropoda_adults,unclassified
Polychaetes_adults,unclassified
Bivalvia_adults,unclassified
Hermit crabs_adults,unclassified
Bryozoans_adults,unclassified
Pycnogonids_adults,unclassified
Holacanthus ciliaris_adults,unclassified
Crabs_adults,unclassified
Shrimps_adults,unclassified
Phaeoptyx maculatus_adults,species
Amblycirrhitus pinos_adults,species
Labrisomus guppyi _adults,species
Holocentrus coruscus_adults,species
Halichoeres maculipinna_adults,species
Opistognathus whitehurstii_adults,species
Stegastes leucostictus_adults,species
Scorpaena inermis_adults,species
Hypoplectrus aberrans_adults,species
Serranus tigrinus_adults,species
Echiuroids_adults,unclassified
Hemichordates_adults,unclassified
Holothurians_adults,unclassified
Hydrozoans_adults,unclassified
Microfauna_adults,unclassified
Tanaids_adults,unclassified
Octopuses_adults,unclassified
Haemulon chrysargyreum_adults,species
Haemulon flavolineatum_adults,species
Ophichthus ophis_adults,species
Priacanthus arenatus_adults,species
Heteropriacanthus cruentatus_adults,species
Alphestes afer_adults,species
Ophiuroids_adults,unclassified
Parablennius marmoreus_adults,species
Coryphopterus glaucofraenum_adults,species
Priapuloids_adults,unclassified
Scyllarid Lobsters_adults,species
Sea anemones_adults,unclassified
Sea Fan_adults,unclassified
Spiny Lobsters_adults,unclassified
Sponges_adults,unclassified
Stegastes variabillis_adults,species
Squids_adults,unclassified
Stony corals_adults,unclassified
Tunicates_adults,unclassified
Abudefduf saxatilis_adults,species
Sphyrna lewini_adults,species
Carcharhinus acronotus_adults,species
Galeocerdo cuvier_adults,species
Carcharhinus leucas_adults,species
Carcharhinus longimanus_adults,species
Ginglymostoma cirratum_adults,species
Holocentrus ascensionis_adults,species
Holocentrus rufus_adults,species
Monacanthus ciliatus_adults,species
Tylosurus crocodilus crocodilus_adults,species
Mugil curema_adults,species
Myripristis jacobus_adults,species
Ophioblennius atlanticus_adults,species
Hypoplectrus chlorurus_adults,species
Hypoplectrus puella_adults,species
Pseudupeneus maculatus_adults,species
Scartella cristata_adults,species
Sparisoma aurofrenatum_adults,species
Atherinomorus stipes_adults,species
Thalassoma bifasciatum_adults,species
Hypoplectrus nigricans_adults,species
Sphoeroides spengleri_adults,species
Bothus lunatus_adults,species
Ocyurus chrysurus_adults,species
Cantherhines pullus_adults,species
Chaetodon capistratus_adults,species
Stegastes fuscus_adults,species
Strongylura timucu_adults,species
Bodianus rufus_adults,species
Euthynnus alletteratus_adults,species
Rhizoprionodon porosus_adults,species
Harengula humeralis_adults,species
Megalops atlanticus_adults,species
Scorpaena brasiliensis_adults,species
Synodus synodus_adults,species
Jenkinsia lamprotaenia_adults,species
Labrisomus nuchipinnis_adults,species
Neoniphon marianus_adults,species
Halichoeres garnoti_adults,species
Halichoeres poeyi_adults,species
Entomacrodus nigricans_adults,species
Scaphopoda_adults,unclassified
Sipunculid worms_adults,species
Microspathodon chrysurus_adults,species
Sphyraena borealis_adults,species
Oligoplites saurus_adults,species
Scarus iserti_adults,species
Sea Turtles_adults,unclassified
Sparisoma radians_adults,species
Bothus ocellatus_adults,species
Halichoeres bivittatus_adults,species
Aluterus scripta_adults,species
Cantherhines macrocerus _adults,species
Chaetodon striatus_adults,species
Rypticus saponaceus_adults,species
Harengula clupeola_adults,species
Paranthias furcifer_adults,species
Eucinostomus argenteus_adults,species
Pareques acuminatus_adults,species
Abudefduf tauru_adults,species
Anisotremus virginicus_adults,species
Chaetodon sedentarius_adults,species
Melichthys niger_adults,species
Sphyrna tiburo_adults,species
Equetus lanceolatus_adults,species
Odontoscion dentex_adults,species
Xyrichtys splendens_adults,species
Opistognathus maxillosus_adults,species
Aluterus schoepfii_adults,species
Mulloidichthys martinicus_adults,species
Ogcocephalus nasutus_adults,species
Acanthostracion quadricomis_adults,species
Gerres cinereus_adults,species
Heteroconger longissimus_adults,species
Myrichthys breviceps_adults,species
Myrichthys ocellatus_adults,species
Antennarius striatus_adults,species
Equetus punctatus_adults,species
Pomacanthus arcuatus_adults,species
Chromis cyanea_adults,species
Diplodus argenteus caudimacula_adults,species
Echidna catenata_adults,species
Hemiramphus balao_adults,species
Lactophrys triqueter_adults,species
Chromis multilineata_adults,species
Clepticus parrae _adults,species
Inermia vittata_adults,species
Kyphosus sectarix_adults,species
Balistes vetula_adults,species
Platybelone argalus argalus_adults,species
Acanthostracion polygonius_adults,species
Lactophrys trigonus_adults,species
Anocha lyolepis_adults,species
Elacatinus evelynae_adults,species
Isopoda_adults,unclassified
Pomacanthus paru_adults,species
Canthidermis sufflamen_adults,species
Hemiramphus brasiliensis_adults,species
Kyphosus incisor_adults,species
Scorpaena grandicornis_adults,species
Pempheris schomburki_adults,species
Calamus bajonado_adults,species
Lactophrys bicaudalis_adults,species
Anisotremus surinamensis_adults,species
Xyrichtys novacula_adults,species
Archosargus rhomboidalis_adults,species
Calamus calamus_adults,species
Hypoatherina harringtonensis_adults,species
Calamus pennatula_adults,species
Dactylopterus volitans_adults,species
Gramma loreto_adults,species
Gramma melacara_adults,species
Opistognathus aurifrons_adults,species
Detritus_adults,unclassified
Sea Birds_adults,unclassified
Centropyge argi_adults,species
Benthic algae_adults,unclassified
Symbiotic algae_adults,unclassified
Agelaius phoeniceus_NA,species
Pseudococcus_NA,genus
Nephila clavipes_NA,species
Syrphidae_NA,family+
Metepeira labyrinthea_NA,species
Stoidis aurata_NA,species
Dendroica_NA,genus
Paraphidippus flavus_NA,species
Maevia vittata_NA,species
Hentzia palmarum_NA,species
Uloborus_NA,genus
Ballus_NA,genus
Chrysopa_NA,genus
Metacyrba undata_NA,species
Tetragnatha_NA,genus
Argyrodes nephilae_NA,species
Pirata_NA,genus
Argiope argentata_NA,species
Dictyna_NA,genus
Theridion_NA,genus
Meioneta_NA,genus
Ornitnonyssus bursa_NA,species
Sphaerolophus_NA,genus
Carthasis decoratus_NA,species
Metatropiphorus belfragei_NA,species
Cheyletia wellsi_NA,species
Arctoseius_NA,genus
Asca_NA,genus
Phalacrocorax dilophus_NA,species
Anisomeristes_NA,genus
Carpoglyphus lactis_NA,species
Tyrophagus putrescentiae_NA,species
Pellonyssus_NA,genus
Lasioseius sp._NA,unclassified
Melichares_NA,genus
Proctolaelaps_NA,genus
Rhizoglyphus callae_NA,species
Oxacis_NA,genus
Algae_NA,unclassified
Bdella_NA,genus
Cucujidae_NA,family+
Anurida maritima_NA,species
Axelsonia littoralis_NA,species
Veigaia_NA,genus
Actinopteryx fucicola_NA,species
Natrix_NA,genus
Eupodes_NA,genus
Aedes taeniorhynchus_NA,species
Tachys occulator_NA,species
Littorina angulifera_NA,species
Tyrannochelifer_NA,genus
Bembidion contractum_NA,species
Tydeidae_NA,family+
Trochopus plumbeus_NA,species
Gasteracantha ellipsoides_NA,species
Scheloribates_NA,genus
Brachymyrmex_NA,genus
Ooencyrtus submetallicus_NA,species
Tapinoma littorale_NA,species
Amblyseius_NA,genus
Tetranychus_NA,genus
Monomorium floricola_NA,species
Entonyssus_NA,genus
Butorides virescens_NA,species
Aleurothrixus_NA,genus
Paraleyrodes_NA,genus
Tetraluerodes_NA,genus
Pentacora sphacelata_NA,species
Entedontini_NA,genus
Euderus_NA,genus
Melittobia chalybii_NA,species
Cryptorhynchus minutissimus_NA,species
Xenomyrmex floridanus_NA,species
Dufouriellus afer_NA,species
Orius_NA,genus
Poecilipa rhizophorae_NA,species
Probaryconus_NA,genus
Telonemus_NA,unclassified
Hypoponera opacior_NA,species
Paratrechina bourbonica_NA,species
Caecilius_NA,genus
Pauropoda_NA,family+
Crematogaster ashmeadi_NA,species
Apanteles hemileucae_NA,species
Apidae_NA,family+
Callihormius bifasciatus_NA,species
Ecphylus_NA,genus
Heterospilus_NA,genus
Iphiaulax epicus_NA,species
Macrocentrus_NA,genus
Galumna_NA,genus
Liothrips_NA,genus
Neurothrips magnafemoraus_NA,species
Pseudothrips inequalis_NA,species
Cephalonomia waterstoni_NA,species
Metapelma schwarzi_NA,species
Neanastatus_NA,genus
Nesepyris floridanus_NA,species
Scleroderma macrogaster_NA,species
Trischidias atoma_NA,species
Haplothrips flavipes_NA,species
Argas radiatus_NA,species
Archipsocus panama_NA,species
Belaphotroctes okalensis_NA,species
Echmepteryx hageni_NA,species
Ectopsocopsis cryptomeriae_NA,species
Ectopsocus_NA,genus
Embidopsocus laticeps_NA,species
Lachesilla_NA,genus
Lichenomima_NA,genus
Liposcelis bostrychophilus_NA,species
Peripsocus_NA,genus
Psocidus texanus_NA,species
Trogiomorpha_NA,family+
Lophoproctinus bartachi_NA,species
Anyphaena_NA,genus
Camponotus planatus_NA,species
Colobopsis_NA,genus
Euchrysia_NA,genus
Urolepis rufipes_NA,species
Sergiolus_NA,genus
Cycloptilum_NA,genus
Cyrtoxipha_NA,genus
Pseudoacalles_NA,genus
Pelecanus_NA,genus
Aratus pisonii_NA,species
Odonata_NA,family+
Scydmaenidae_NA,family+
Diradius caribbeana_NA,species
Lynchia albipennis_NA,species
Olfersia sordida_NA,species
Aysha velox_NA,species
Oliarus_NA,genus
Styloleptus biustus_NA,species
Gnaphosa_NA,genus
Neotermes castaneus_NA,species
Leucauge venusta_NA,species
Paracryptocerus varians_NA,species
Scaphytopius_NA,genus
Brachymeria psyche_NA,species
Kalotermes jouteli_NA,species
Membracidae_NA,family+
Chauliognathus marginatus_NA,species
Ariadna arthuri_NA,species
Leptostylus_NA,genus
Ataxia_NA,genus
Actenodes auronotata_NA,species
Flatoidinus punctatus_NA,species
Micronaspis floridana_NA,species
Camponotus floridanus_NA,species
Camponotus tortuganus_NA,species
Chrysobothris_NA,genus
Polistes_NA,genus
Pseudomyrmex elongatus_NA,species
Orocharis gryllodes_NA,species
Tafaliscu lurida_NA,species
Calliephialtes ferrugineus_NA,species
Casinaria texana_NA,species
Labidura riparia_NA,species
Nemapogon_NA,genus
Ligia exotica_NA,species
Dolomedes_NA,genus
Saproglyphidae_NA,family+
Mangora_NA,genus
Copidita suturalis_NA,species
Sapintus fulvipes_NA,species
Pachodynerus nasidens_NA,species
Scytodes_NA,genus
Trypoxylon collinum_NA,species
Aglaopteryx_NA,genus
Alarodia slossoniae_NA,species
Latiblattella_NA,genus
Lapisma sp._NA,unclassified
Rhizophora mangle_NA,species
Oiketicus abbottii_NA,species
Eriophora_NA,genus
Pyraustidae_NA,family+
Ecdytolopha_NA,genus
Eustala_NA,genus
Bema ydda_NA,species
Orphnaeus brasilianus_NA,species
Rhyscotus_NA,genus
Oxydia_NA,genus
Acanalonia latifrons_NA,species
Orgygia detrita_NA,species
Oebalus pugnax_NA,species
Turpilia rostrata_NA,species
Neurotmeta breviceps_NA,species
Melipotis_NA,genus
Oxycopis_NA,genus
Vacusus vicinus_NA,species
Ascia monuste_NA,species
Psallus conspurcatus_NA,species
Phoebis agarithe_NA,species
Tholeria reversalis_NA,species
Ceroplastes_NA,genus
Cryptorama minutum_NA,species
Tricorynus_NA,genus
Arunta interclusa_NA,species
Blissus insularis_NA,species
Apocrita_NA,family+
Cecidomyidae_NA,family+
Automeris io_NA,species
Phocides batabano_NA,species
Holoparamecus_NA,genus
Melanophthalma floridana_NA,species
Misumenops_NA,genus
Oikopleura dioica_NA,species
Nitzschia closterium_NA,species
Skeletonema costatum_NA,species
Podosira stelliger_NA,species
Thalassiosira_NA,genus
Fritillaria borealis_NA,species
Evadne nordmanni_NA,species
Gelidium spp._NA,genus
Calanus helgolandicus_NA,species
Pseudocalanus elongatus_NA,species
Microcalanus pusillis_NA,species
Paracalanus parvus_NA,species
Temora longicornis_NA,species
Eutemora hirundoides_NA,species
Acartia clausi_NA,species
Centropages typicus_NA,species
Calanus elongatus_NA,species
Podon intermedius_NA,species
Tigriopus californicus_NA,species
Microphytobenthos_NA,unclassified
Thalestris rufovalescans_NA,species
Diosaccuss tenuicornis_NA,species
Zaus spinatus_NA,species
Tigriopus brevicornis_NA,species
Oithona nana_NA,species
Oithona helgolandica_NA,species
Apherusa jurinei_NA,species
Codium fragile_NA,species
Codium vermilara_NA,species
Enteromorpha compressa_NA,species
Ectocarpus confervoides_NA,species
Ascophyllum_NA,genus
Fucus vesiculosus_NA,species
Asparagopsis armata_NA,species
Bonnemaisonia hamifera_NA,species
Jania rubens_NA,species
Ceramium diaphanum_NA,species
Ceramium rubrum_NA,species
Laurencia platycephala_NA,species
Polysiphonia fruticulosa_NA,species
Polysiphonia urceolata_NA,species
Ectocarpus siliculosus_NA,species
Feldmannia globifera_NA,species
Stilophora rhizodes_NA,species
Sphacelaria cirrosa_NA,species
Dictyota dichotoma_NA,species
Fucus serratus_NA,species
Himanthalia lorea_NA,species
Enteromorpha clathrata_NA,species
Enteromorpha intestinalis_NA,species
Ulva lactuca_NA,species
Phaeophila leptochaete_NA,species
Chondrus crispus_NA,species
Chaetomorpha linum_NA,species
Cladophora albida_NA,species
Cladophora dalmatica_NA,species
Cladophora rupestris_NA,species
Cladophora sericea_NA,species
Colomastix pusilla_NA,species
Plakortis simplex_NA,species
Haliclona rosea_NA,species
Halichondria bowerbanki_NA,species
Leucosolenia complicata_NA,species
Phorbas dives_NA,species
Hymedesmia paupertas_NA,species
Mycale contareni_NA,species
Dercitus bucklandi_NA,species
Dysidea pallescens_NA,species
Haliclona simulans_NA,species
Haliclona cinerea_NA,species
Mycale macilenta_NA,species
Prosuberites epiphytum_NA,species
Phorbas plumosum_NA,species
Cliona celata_NA,species
Myxilla rosacea_NA,species
Pachymatisma johnstonia_NA,species
Mycale rotalis_NA,species
Antho involvens_NA,species
Haliclona angulata_NA,species
Terpios fugax_NA,species
Gammarellus angulosus_NA,species
Gammaropsis maculata_NA,species
Jassa falcata_NA,species
Parajassa pelagica_NA,species
Podocerus variegatus_NA,species
Tritaeta gibbosa_NA,species
Caprella penantis_NA,species
Caprella fretensis_NA,species
Caprella linearis_NA,species
Cheirocratus sundevalli_NA,species
Leptocheirus pectinatus_NA,species
Leptocheirus tricristatus_NA,species
Ampelisca brevicornis_NA,species
Leptocheirus hirsutimanus_NA,species
Leucothoe incisa_NA,species
Leucothoe lilljeborgi_NA,species
Metaphoxus fultoni_NA,species
Orchestia gammarellus_NA,species
Orchestia mediterranea_NA,species
Hyale prevostii_NA,species
Hyale stebbingi_NA,species
Gitana sarsi_NA,species
Corophium bonnellii_NA,species
Corophium sextonae_NA,species
Orchomene nana_NA,species
Stenothoe monoculoides_NA,species
Iphimedia minuta_NA,species
Iphimedia nexa_NA,species
Iphimedia perplexa_NA,species
Amphilochus neopolitanus_NA,species
Microdeutopus chelifer_NA,species
Apherusa bispinosa_NA,species
Corophium acutum_NA,species
Gammarus insensiblis_NA,species
Gammarus salinus_NA,species
Hyale perieri_NA,species
Hyale pontica_NA,species
Jassa marmorata_NA,species
Microjassa cumbrensis_NA,species
Liljeborgia kinahani_NA,species
Orchomene humilis_NA,species
Tryphosella sarsi_NA,species
Melita hergensis_NA,species
Stenula rubrovittata_NA,species
Ampelisca diadema_NA,species
Urothoe elegans_NA,species
Caprella acanthifera_NA,species
Phtisica marina_NA,species
Pseudoprotella phasma_NA,species
Fish eggs/larvae_NA,species
Hyperia galba_NA,species
Themisto gracilipes_NA,species
Bugula flabellata_NA,species
Callopora auriata_NA,species
Callopora craticula_NA,species
Callopora dumerlii_NA,species
Callopora lineata_NA,species
Callophora rylandi_NA,species
Celleporella hyalina_NA,species
Chorizopora brongniartii_NA,species
Cribrilina cryptooecium_NA,species
Cribrilina punctata_NA,species
Electra pilosa_NA,species
Escharella variolosa_NA,species
Escharella ventricosa_NA,species
Menmbraiporella nitida_NA,species
Schizoporella unicornis_NA,species
Scrupocellaria reptans_NA,species
Smittoidea amplissima_NA,species
Umbonua ovicellata_NA,species
Crisia denticula_NA,species
Disporella hispida_NA,species
Filicrisia geniculata_NA,species
Caryophyllia smithii_NA,species
Corynactis viridis_NA,species
Anthopleura ballii_NA,species
Gobiusculus flavescens_NA,species
Metridium senile_NA,species
Bougainvillea ramosa_NA,species
Calycella syringa_NA,species
Lovenella producta_NA,species
Obelia geniculata_NA,species
Plumularia setacea_NA,species
Turbularia indivisa_NA,species
Botrylloides leachii_NA,species
Botryllus schlosseri_NA,species
Lissoclinum perforatum_NA,species
Cordylophora caspia_NA,species
Morchellium argus_NA,species
Dicata odhneri_NA,species
Archidoris pseudoargus_NA,species
Limacia clavigeria_NA,species
Polycera quadrilineata_NA,species
Onchidoris bilamellata_NA,species
Elminius modestus_NA,species
Verruca stroemia_NA,species
Coryphella pellucida_NA,species
Coryphella pedata_NA,species
Acanthodoris pilosa_NA,species
Adalaria proximata_NA,species
Littorina saxatilis_NA,species
Littorina obtusata_NA,species
Littorina neritoides_NA,species
Littorina littorea_NA,species
Mytilus edulis_NA,species
Palaemon serratus_NA,species
Crangon crangon_NA,species
Pecten maximus_NA,species
Cerastoderma edule_NA,species
Patella vulgata_NA,species
Chthamalus stellatus_NA,species
Ocenebra erinacea_NA,species
Akera bullata_NA,species
Anomia ephippium_NA,species
Cerithiopsis tubercularis_NA,species
Glycimeris glycimeris_NA,species
Hinia incrassata_NA,species
Pagurus bernhardus_NA,species
Pagurus prideauxi_NA,species
Venus fasciata_NA,species
Venus striatula_NA,species
Helcion pellucidum_NA,species
Lepsiella albomarginata_NA,species
Mytilus galloprovincialis_NA,species
Thyasira flexuosa_NA,species
Philine aperta_NA,species
Abra alba_NA,species
Aphrodite aculeata_NA,species
Spirobis cuneatus_NA,species
Spirobis spirobis_NA,species
Circeis armoricana_NA,species
Janua pagenstecheri_NA,species
Lumbrinereis_NA,species
Polynoidae_NA,family+
Hediste diversicolor_NA,species
Nereis virens_NA,species
Sabellidae_NA,family+
Lanice conchilega_NA,species
Eumida sanguinea_NA,species
Eulalia virdis_NA,species
Cirratulus cirratus_NA,species
Lepidonotos squamatus_NA,species
Ophiothrix fragilis_NA,species
Carcinus maenas_NA,species
Anemonia sulcata_NA,species
Marthasterias glacialis_NA,species
Asterina gibbosa_NA,species
Paracentrotus lividus_NA,species
Cancer pagurus_NA,species
Necora puber_NA,species
Xantho incisus_NA,species
Liocarcinus depurator_NA,species
Liocarcinus arcuatus_NA,species
Asterina phylactica_NA,species
Asterias rubens_NA,species
Henricia oculata_NA,species
Luidia ciliaris_NA,species
Aslia lefevrei_NA,species
Echinus esculentus_NA,species
Echinocardium cordatum_NA,species
Psammechinus miliaris_NA,species
Homarus gammarus_NA,species
Maja squinado_NA,species
Galathea squamifera_NA,species
Pandalus montagui_NA,species
Hyas coarctatus_NA,species
Liocarcinus corrugatus_NA,species
Nephrops norvegicus_NA,species
Galathea strigosa_NA,species
Squatina squatina_NA,species
Sardina pilchardus_NA,species
Zeus faber_NA,species
Cepola macrophthalma_NA,species
Belone belone_NA,species
Scomber scombrus_NA,species
Parablennius gattorugine_NA,species
Ammodytes tobianus_NA,species
Entelurus aequoreus_NA,species
Gaidropsarus mediterraneus_NA,species
Lepadogaster candolii_NA,species
Balistes carolinensis_NA,species
Gobius niger_NA,species
Gobius paganellus_NA,species
Taurulus bubalis_NA,species
Callionymus lyra_NA,species
Gobius couchi_NA,species
Aphia minuta_NA,species
Lesueurigobius friesii_NA,species
Crystallogobius linearis_NA,species
Gobius cruentatus_NA,species
Thorogobius ephippiatus_NA,species
Conger conger_NA,species
Spinachia spinachia_NA,species
Trisopterus minutus_NA,species
Gaidropsarus vulgaris_NA,species
Labrus bergylta_NA,species
Labrus mixtus_NA,species
Centrolabrus exoletus_NA,species
Pollachius pollachius_NA,species
Scyliorhinus canicula_NA,species
Scyliorhinus stellaris_NA,species
Ctenolabrus rupestris_NA,species
Symphodus melops_NA,species
Molva molva_NA,species
Lipophrys pholis_NA,species
Coryphoblennius galerita_NA,species
Pagellus bogaraveo_NA,species
Solea solea_NA,species
Microstomus kitt_NA,species
Platichthys flesus_NA,species
Pleuronectes platessa_NA,species
Limanda limanda_NA,species
Arnoglossus laterna_NA,species
Phrynorhombus norvegicus_NA,species
Zeugopterus punctatus_NA,species
Pholis gunnellus_NA,species
Chelon labrosus_NA,species
Atherina presbyter_NA,species
Eutrigla gurnardus_NA,species
Cyclopterus lumpus_NA,species
Liparis montagui_NA,species
Hyperoplus lanceolatus_NA,species
Hyperoplus immaculatus_NA,species
Mullus surmuletus_NA,species
Trachurus trachurus_NA,species
Ciliata mustela_NA,species
Trisopterus luscus_NA,species
Pollachius virens_NA,species
Merlangius merlangius_NA,species
Gadhus morhua_NA,species
Psetta maxima_NA,species
Scophthalmus rhombus_NA,species
Sprattus sprattus_NA,species
Clupea harengus_NA,species
Cetorhinus maximus_NA,species
Hippocampus hippocampus_NA,species
Syngnathus rostellatus_NA,species
Syngnathus acus_NA,species
Lutra lutra_NA,species
Halichoerus grypus_NA,species
Corvus corone_NA,species
Apodemus sylvaticus_NA,species
Sorex minutus_NA,species
Rattus norvegicus_NA,species
Rana temporaria_NA,species
Triturus vulgaris_NA,species
Larus marinus_NA,species
Larus argentatus_NA,species
Ardea cinera_NA,species
Phalacrocorax aristotelis_NA,species
Phalacrocorax carbo_NA,species
Amphipoda spp._adults,genus
Unidentified detritus_NA,unclassified
Macrophyte_NA,unclassified
Achnanthes sp. (small)_NA,genus
Cocconeis sp._NA,genus
Eunotia sp._NA,genus
Navicula bicephala_NA,species
Microspora sp._NA,genus
Aoteapsyche sp. _larvae,genus
Terrestrial Invertebrates_NA,unclassified
Achnanthes lanceoloata_NA,species
Achnanthes saxonica_NA,species
Cymbella aspera_NA,species
Gomphonema cf. olivaceum_NA,species
Gomphonema subclavatum_NA,species
Aucalosira sp._NA,genus
Spirogyra_NA,genus
Audouinella_NA,genus
Eukiefidrella_larvae,genus
Pirara_larvae,genus
Aoteapsyche sp._larvae,genus
Oligochaete Type II_adults,family+
Aphrophila noevaezelandiae_larvae,species
Moss cells_NA,unclassified
Cymbella kappii_NA,species
Cymbella minuta_NA,species
Frustulia rhomboides_NA,species
Navicula avenacea_NA,species
Nitzschia sp. (small)_NA,genus
Pinnularia sp. (large)_NA,genus
Surirella (small)_NA,genus
Oedogonium_NA,genus
Austroperla cyrene_larvae,species
Unknown green algae filaments_NA,unclassified
Austrosimulium australense_larvae,species
Navicula rhynchocephala_NA,species
Nitzschia sp. (large)_NA,genus
Pinnularia (small - mesolepta??)_NA,genus
Maoridiamesea_larvae,genus
Achnanthes linearis_NA,species
Naonella_larvae,genus
Cymbella cuspidata_NA,species
Stictocladius_larvae,genus
Tanytarsini_larvae,family+
Coloburiscus humeralis_larvae,species
Stephanodiscus sp._NA,genus
Caloneis sp. ?_NA,genus
Stauroneis sp._NA,genus
Costachorema xanthoptera_larvae,species
Deleatidium spp._larvae,genus
Gomphoneis herculeana_NA,species
Helicopsyche albescens_larvae,species
Hudsonema amabilis_larvae,species
Hydora nitida adult_adults,species
Hydora nitida larva_larvae,species
Hydrobiosid sp._larvae,genus
Pycnocentrodes evecta _larvae,species
Megaleptoperla grandis_larvae,species
Zealandoperla/Acroperla sp. _larvae,genus
Nothodixa sp._larvae,genus
Oligochaete Type I_adults,family+
Diatoma heimale_NA,species
Eunotia sp. large_NA,genus
Olinga feredayii_larvae,species
Orchymontia sp. _adults,genus
Pelicypod sp. _adults,genus
Rhoicosphenia curvata_NA,species
Philorheithrus agilis_larvae,species
Polyplectropus puerilis_larvae,species
Potamopyrgus antipodarum _adults,species
Psilochorema bidens_larvae,species
Pycnocentria sp. _larvae,genus
Rhopalodia novae zelandicae_NA,species
Scirtid sp. (Broad type)_adults,genus
Stratiomyid sp. _larvae,genus
Fragilaria spp._NA,genus
Zealolessica cheira_larvae,species
Psilachorema bidens _larvae,species
Ulothrix_NA,genus
Gomphonema sp. (skinny - tenue??)_NA,genus
Archichauliodes diversus_larvae,species
Terrestrial invertebrates_NA,unclassified
Austrosimulium australense _larvae,species
Gomphonema truncatum_NA,species
Synedra rumpens_NA,species
Unknown orthoclad_larvae,unclassified
Epithemia sorex_NA,species
Blue-green algae_NA,unclassified
Larsia II_larvae,genus
Eukiefidrella_NA,genus
unknown red algae spp._NA,unclassified
Podonomus_larvae,genus
Polypedellum_larvae,genus
Surirella tenera ??_NA,species
Hydrobiosid spp. _larvae,genus
Asterionella sp._NA,genus
Navicula cf. radiosa_NA,species
Hudsonema aliena_larvae,species
Hydora nitida larvae_larvae,species
Hydraena homalaena sp. (type H2)_adults,species
Oligochaeta type II_adults,family+
Nannochorista philpotti_larvae,species
Oligochaeta type I_adults,family+
Oligochaeta type weak-long-short_adults,family+
Olinga feredayi_larvae,species
Hydraena orchymontia _adults,species
Oxyethira albiceps_larvae,species
Potamopyrgus antipodarum_adults,species
Pycnocentria spp._larvae,genus
Pycnocentrodes evecta_larvae,species
Amphora sp._NA,genus
Scirtid sp. (Skinny type)_adults,genus
Tanyderid sp. _larvae,family+
Zealandoperla sp._larvae,genus
Psilachorema bidens_larvae,species
Acroperla sp._larvae,genus
Aoteaphsyche sp._larvae,genus
Epithemia zebra_NA,species
Deleatidium spp. _larvae,genus
Hydrobiosid sp. _larvae,genus
Mougeotia sp._NA,genus
Austroclima jollyae_larvae,species
Ceratopogonid sp. _larvae,genus
Gomphonema acuminatum_NA,species
Cricotopus II_larvae,genus
Diploneis sp._NA,genus
Larsia I _larvae,genus
Cricotopus I _larvae,genus
Hexatomini sp. _larvae,genus
cf. Batrachospermum?? _NA,genus
Hydrobiosella sp. _larvae,genus
Hydrobiosis parumbripennis_larvae,species
Megaleptoperla diminuta_larvae,species
Oniscogaster sp._larvae,genus
Stenoperla prasinia_larvae,species
Nesameletus ornatus _larvae,species
Oeconesus sp. _larvae,genus
Paralimnophora skusei_larvae,species
Paranephrops zealandicus_adults,species
Podaena sp. _larvae,genus
Potamopurgus antipodarum_adults,species
Unknown green algal filaments_NA,unclassified
Pycnocentria sp._larvae,genus
Zealandobius confusus type_larvae,genus
Amelotopsis perscitus_larvae,species
Terrestial invertebrates_NA,unclassified
Oniscigaster sp._larvae,genus
Aoteapsyche spp._larvae,genus
Hydrobiosella stenocera_larvae,species
Plant (macrophyte) cells_NA,unclassified
Acnanthidium lanceolata_NA,species
Acnanthidium linearis_NA,species
Eunotia spp._NA,genus
Melosira italica/distans_NA,genus
Pinnularia mesoleptus_NA,species
Surirella sp._NA,genus
Atalophlebioides cromwelli_larvae,species
Baraeoptera roria_larvae,species
Corynoneura_larvae,genus
Hydora nitida (adult)_adults,species
Pycnocentrodes spp._larvae,genus
Tiphobiosis sp._larvae,genus
Gomphonema berggreni_NA,species
Acnanthidium saxonica _NA,species
Oedogonium sp._NA,genus
Acnanthidium minutissima_NA,species
Tanytarsini II_larvae,family+
Tanypodini_larvae,family+
Tanytarsini  _larvae,family+
Eriopterini sp._larvae,genus
Hydora nitida (larva)_larvae,species
Audouinella sp._NA,genus
Nesameletus ornatus_larvae,species
Hydrobiosis spathulata/charadera_larvae,genus
Hydrobiosis type 'Black Pronotum'_larvae,genus
