,id,food.web,ecosystem.type,res.taxonomy,con.taxonomy,res.lifestage,con.lifestage,res.mass,con.mass,res.met,con.met,res.mov,con.mov,int.type,res.taxonomy.level,con.taxonomy.level
1790,892,Carpinteria,terrestrial aboveground,Cyathocotylidae,Phalacrocorax penicillatus,metacercaria,adults,1.7e-06,2254.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1791,892,Carpinteria,terrestrial aboveground,Cyathocotylidae,Phalacrocorax penicillatus,metacercaria,adults,1.7e-06,2254.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1792,893,Carpinteria,terrestrial aboveground,Pygidiopsoides spindalis,Tringa melanoleuca,metacercaria,adults,1.3e-07,165.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1793,894,Carpinteria,terrestrial aboveground,Catatropis johnstoni,Anas platyrhynchos,metacercaria,adults,1.2e-06,1186.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1794,895,Carpinteria,terrestrial aboveground,Pygidiopsoides spindalis,Limnodromus scilopaceus,metacercaria,adults,1.3e-07,104.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1795,896,Carpinteria,terrestrial aboveground,Catatropis johnstoni,Melanitta perspicillata,metacercaria,adults,1.2e-06,950.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1796,897,Carpinteria,terrestrial aboveground,Cyathocotylidae,Aechmophorus occidentalis,metacercaria,adults,1.7e-06,1314.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1797,897,Carpinteria,terrestrial aboveground,Cyathocotylidae,Aechmophorus occidentalis,metacercaria,adults,1.7e-06,1314.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1798,898,Carpinteria,terrestrial aboveground,Cyathocotylidae,Mergus serrator,metacercaria,adults,1.7e-06,1040.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1799,898,Carpinteria,terrestrial aboveground,Cyathocotylidae,Mergus serrator,metacercaria,adults,1.7e-06,1040.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1800,899,Carpinteria,terrestrial aboveground,Cyathocotylidae,Egretta alba,metacercaria,adults,1.7e-06,873.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1801,899,Carpinteria,terrestrial aboveground,Cyathocotylidae,Egretta alba,metacercaria,adults,1.7e-06,873.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1802,900,Carpinteria,terrestrial aboveground,Cyathocotylidae,Nycticorax nycticorax,metacercaria,adults,1.7e-06,869.6,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1803,900,Carpinteria,terrestrial aboveground,Cyathocotylidae,Nycticorax nycticorax,metacercaria,adults,1.7e-06,869.6,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1804,901,Carpinteria,terrestrial aboveground,Catatropis johnstoni,Oxyura jamaicensis,metacercaria,adults,1.2e-06,560.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1805,902,Carpinteria,terrestrial aboveground,Cyathocotylidae,Numenius americanus,metacercaria,adults,1.7e-06,754.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1806,902,Carpinteria,terrestrial aboveground,Cyathocotylidae,Numenius americanus,metacercaria,adults,1.7e-06,754.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1807,903,Carpinteria,terrestrial aboveground,Cyathocotylidae,Larus californicus,metacercaria,adults,1.7e-06,738.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1808,903,Carpinteria,terrestrial aboveground,Cyathocotylidae,Larus californicus,metacercaria,adults,1.7e-06,738.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1809,904,Carpinteria,terrestrial aboveground,Pygidiopsoides spindalis,Calidris alpina,metacercaria,adults,1.3e-07,51.45,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1810,905,Carpinteria,terrestrial aboveground,Cyathocotylidae,Sterna caspia,metacercaria,adults,1.7e-06,655.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1811,905,Carpinteria,terrestrial aboveground,Cyathocotylidae,Sterna caspia,metacercaria,adults,1.7e-06,655.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1812,906,Carpinteria,terrestrial aboveground,Cloacitrema michiganiensis,Procyon locator,metacercaria,adults,1.57e-05,6000.0,invertebrate,endotherm vertebrate,other,walking,NA,species,species
1813,907,Carpinteria,terrestrial aboveground,Parorchis acanthus,Procyon locator,metacercaria,adults,1.57e-05,6000.0,invertebrate,endotherm vertebrate,other,walking,NA,species,species
1814,908,Carpinteria,terrestrial aboveground,Catatropis johnstoni,Bucephala albeola,metacercaria,adults,1.2e-06,401.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1815,909,Carpinteria,terrestrial aboveground,Gregarinea,Limosa fedoa,adults,adults,1.13e-06,367.5,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1816,909,Carpinteria,terrestrial aboveground,Gregarinea,Limosa fedoa,adults,adults,1.13e-06,367.5,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1817,910,Carpinteria,terrestrial aboveground,Cyathocotylidae,Larus delawarensis,metacercaria,adults,1.7e-06,518.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1818,910,Carpinteria,terrestrial aboveground,Cyathocotylidae,Larus delawarensis,metacercaria,adults,1.7e-06,518.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1819,911,Carpinteria,terrestrial aboveground,Cyathocotylidae,Larus canus,metacercaria,adults,1.7e-06,480.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1820,911,Carpinteria,terrestrial aboveground,Cyathocotylidae,Larus canus,metacercaria,adults,1.7e-06,480.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1821,912,Carpinteria,terrestrial aboveground,Catatropis johnstoni,Recurvirostra americana,metacercaria,adults,1.2e-06,304.3,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1822,913,Carpinteria,terrestrial aboveground,Cyathocotylidae,Podilymbus podiceps,metacercaria,adults,1.7e-06,416.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1823,913,Carpinteria,terrestrial aboveground,Cyathocotylidae,Podilymbus podiceps,metacercaria,adults,1.7e-06,416.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1824,914,Carpinteria,terrestrial aboveground,Gregarinea,Catoptrophorus semipalmatus,adults,adults,1.13e-06,270.0,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1825,914,Carpinteria,terrestrial aboveground,Gregarinea,Catoptrophorus semipalmatus,adults,adults,1.13e-06,270.0,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1826,915,Carpinteria,terrestrial aboveground,Cyathocotylidae,Corvus brachyrhynchos,metacercaria,adults,1.7e-06,399.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1827,915,Carpinteria,terrestrial aboveground,Cyathocotylidae,Corvus brachyrhynchos,metacercaria,adults,1.7e-06,399.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1828,916,Carpinteria,terrestrial aboveground,Catatropis johnstoni,Catoptrophorus semipalmatus,metacercaria,adults,1.2e-06,270.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1829,917,Carpinteria,terrestrial aboveground,Euhaplorchis californiensis,Recurvirostra americana,metacercaria,adults,1.38e-06,304.3,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1830,918,Carpinteria,terrestrial aboveground,Cyathocotylidae,Egretta thula,metacercaria,adults,1.7e-06,369.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1831,918,Carpinteria,terrestrial aboveground,Cyathocotylidae,Egretta thula,metacercaria,adults,1.7e-06,369.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1832,919,Carpinteria,terrestrial aboveground,Cyathocotylidae,Limosa fedoa,metacercaria,adults,1.7e-06,367.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1833,919,Carpinteria,terrestrial aboveground,Cyathocotylidae,Limosa fedoa,metacercaria,adults,1.7e-06,367.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1834,889,Carpinteria,terrestrial aboveground,Stictodora hancocki,Procyon locator,adults,adults,2.9e-05,6000.0,invertebrate,endotherm vertebrate,other,walking,NA,species,species
1835,920,Carpinteria,terrestrial aboveground,Cyathocotylidae,Egretta caerulea,metacercaria,adults,1.7e-06,340.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1836,920,Carpinteria,terrestrial aboveground,Cyathocotylidae,Egretta caerulea,metacercaria,adults,1.7e-06,340.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1837,921,Carpinteria,terrestrial aboveground,Gregarinea,Pluvialis squatarola,adults,adults,1.13e-06,225.5,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1838,921,Carpinteria,terrestrial aboveground,Gregarinea,Pluvialis squatarola,adults,adults,1.13e-06,225.5,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1839,922,Carpinteria,terrestrial aboveground,Catatropis johnstoni,Pluvialis squatarola,metacercaria,adults,1.2e-06,225.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1840,923,Carpinteria,terrestrial aboveground,Cyathocotylidae,Recurvirostra americana,metacercaria,adults,1.7e-06,304.3,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1841,923,Carpinteria,terrestrial aboveground,Cyathocotylidae,Recurvirostra americana,metacercaria,adults,1.7e-06,304.3,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1842,924,Carpinteria,terrestrial aboveground,Pygidiopsoides spindalis,Calidris minutilla,metacercaria,adults,1.3e-07,20.9,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1843,925,Carpinteria,terrestrial aboveground,Cyathocotylidae,Catoptrophorus semipalmatus,metacercaria,adults,1.7e-06,270.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1844,925,Carpinteria,terrestrial aboveground,Cyathocotylidae,Catoptrophorus semipalmatus,metacercaria,adults,1.7e-06,270.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1845,926,Carpinteria,terrestrial aboveground,Cyathocotylidae,Butorides virescens,metacercaria,adults,1.7e-06,241.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1846,926,Carpinteria,terrestrial aboveground,Cyathocotylidae,Butorides virescens,metacercaria,adults,1.7e-06,241.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1847,927,Carpinteria,terrestrial aboveground,Renicola cerithidicola,Recurvirostra americana,metacercaria,adults,2.2e-06,304.3,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1848,928,Carpinteria,terrestrial aboveground,Catatropis johnstoni,Tringa melanoleuca,metacercaria,adults,1.2e-06,165.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1849,929,Carpinteria,terrestrial aboveground,Cyathocotylidae,Pluvialis squatarola,metacercaria,adults,1.7e-06,225.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1850,929,Carpinteria,terrestrial aboveground,Cyathocotylidae,Pluvialis squatarola,metacercaria,adults,1.7e-06,225.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1851,930,Carpinteria,terrestrial aboveground,Cyathocotylidae,Larus philadelphia,metacercaria,adults,1.7e-06,211.25,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1852,930,Carpinteria,terrestrial aboveground,Cyathocotylidae,Larus philadelphia,metacercaria,adults,1.7e-06,211.25,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1853,931,Carpinteria,terrestrial aboveground,Phocitremoides ovale,Recurvirostra americana,metacercaria,adults,2.83e-06,304.3,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1854,932,Carpinteria,terrestrial aboveground,Cyathocotylidae,Tringa melanoleuca,metacercaria,adults,1.7e-06,165.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1855,932,Carpinteria,terrestrial aboveground,Cyathocotylidae,Tringa melanoleuca,metacercaria,adults,1.7e-06,165.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1856,933,Carpinteria,terrestrial aboveground,Phocitremoides ovale,Catoptrophorus semipalmatus,metacercaria,adults,2.83e-06,270.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1857,934,Carpinteria,terrestrial aboveground,Stictodora hancocki,Recurvirostra americana,metacercaria,adults,3.37e-06,304.3,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1858,935,Carpinteria,terrestrial aboveground,Catatropis johnstoni,Limnodromus scilopaceus,metacercaria,adults,1.2e-06,104.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1859,936,Carpinteria,terrestrial aboveground,Cyathocotylidae,Ceryle alcyon,metacercaria,adults,1.7e-06,147.6,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1860,936,Carpinteria,terrestrial aboveground,Cyathocotylidae,Ceryle alcyon,metacercaria,adults,1.7e-06,147.6,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1861,937,Carpinteria,terrestrial aboveground,Renicola buchanani,Recurvirostra americana,metacercaria,adults,3.74e-06,304.3,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1862,938,Carpinteria,terrestrial aboveground,Stictodora hancocki,Catoptrophorus semipalmatus,metacercaria,adults,3.37e-06,270.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1863,939,Carpinteria,terrestrial aboveground,Phocitremoides ovale,Pluvialis squatarola,metacercaria,adults,2.83e-06,225.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1864,940,Carpinteria,terrestrial aboveground,Euhaplorchis californiensis,Limnodromus scilopaceus,metacercaria,adults,1.38e-06,104.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1865,941,Carpinteria,terrestrial aboveground,Cloacitrema michiganiensis,Anas platyrhynchos,metacercaria,adults,1.57e-05,1186.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1866,942,Carpinteria,terrestrial aboveground,Parorchis acanthus,Anas platyrhynchos,metacercaria,adults,1.57e-05,1186.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1867,943,Carpinteria,terrestrial aboveground,Renicola buchanani,Catoptrophorus semipalmatus,metacercaria,adults,3.74e-06,270.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1868,944,Carpinteria,terrestrial aboveground,Stictodora hancocki,Pluvialis squatarola,metacercaria,adults,3.37e-06,225.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1869,945,Carpinteria,terrestrial aboveground,Cyathocotylidae,Limnodromus scilopaceus,metacercaria,adults,1.7e-06,104.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1870,945,Carpinteria,terrestrial aboveground,Cyathocotylidae,Limnodromus scilopaceus,metacercaria,adults,1.7e-06,104.5,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1871,946,Carpinteria,terrestrial aboveground,Cloacitrema michiganiensis,Melanitta perspicillata,metacercaria,adults,1.57e-05,950.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1872,947,Carpinteria,terrestrial aboveground,Parorchis acanthus,Melanitta perspicillata,metacercaria,adults,1.57e-05,950.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1873,948,Carpinteria,terrestrial aboveground,Renicola buchanani,Pluvialis squatarola,metacercaria,adults,3.74e-06,225.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1874,949,Carpinteria,terrestrial aboveground,Microphallidae,Procyon locator,metacercaria,adults,0.00010115,6000.0,invertebrate,endotherm vertebrate,other,walking,NA,family+,species
1875,949,Carpinteria,terrestrial aboveground,Microphallidae,Procyon locator,metacercaria,adults,0.00010115,6000.0,invertebrate,endotherm vertebrate,other,walking,NA,family+,species
1876,950,Carpinteria,terrestrial aboveground,Phocitremoides ovale,Tringa melanoleuca,metacercaria,adults,2.83e-06,165.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1877,951,Carpinteria,terrestrial aboveground,Stictodora hancocki,Tringa melanoleuca,metacercaria,adults,3.37e-06,165.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1878,952,Carpinteria,terrestrial aboveground,Renicola sp.,Oxyura jamaicensis,metacercaria,adults,1.17e-05,560.0,invertebrate,endotherm vertebrate,other,flying,NA,genus,species
1879,953,Carpinteria,terrestrial aboveground,Renicola cerithidicola,Limnodromus scilopaceus,metacercaria,adults,2.2e-06,104.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1880,954,Carpinteria,terrestrial aboveground,Renicola buchanani,Tringa melanoleuca,metacercaria,adults,3.74e-06,165.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1881,955,Carpinteria,terrestrial aboveground,Catatropis johnstoni,Calidris alpina,metacercaria,adults,1.2e-06,51.45,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1882,956,Carpinteria,terrestrial aboveground,Euhaplorchis californiensis,Calidris alpina,metacercaria,adults,1.38e-06,51.45,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1883,957,Carpinteria,terrestrial aboveground,Phocitremoides ovale,Limnodromus scilopaceus,metacercaria,adults,2.83e-06,104.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1884,958,Carpinteria,terrestrial aboveground,Catatropis johnstoni,Actitis macularia,metacercaria,adults,1.2e-06,44.1,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1885,959,Carpinteria,terrestrial aboveground,Cloacitrema michiganiensis,Oxyura jamaicensis,metacercaria,adults,1.57e-05,560.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1886,960,Carpinteria,terrestrial aboveground,Parorchis acanthus,Oxyura jamaicensis,metacercaria,adults,1.57e-05,560.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1887,961,Carpinteria,terrestrial aboveground,Acanthoparyphium spinulosum,Anas platyrhynchos,metacercaria,adults,3.72e-05,1186.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1888,962,Carpinteria,terrestrial aboveground,Stictodora hancocki,Limnodromus scilopaceus,metacercaria,adults,3.37e-06,104.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1889,963,Carpinteria,terrestrial aboveground,Cyathocotylidae,Calidris alpina,metacercaria,adults,1.7e-06,51.45,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1890,963,Carpinteria,terrestrial aboveground,Cyathocotylidae,Calidris alpina,metacercaria,adults,1.7e-06,51.45,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1891,964,Carpinteria,terrestrial aboveground,Renicola buchanani,Limnodromus scilopaceus,metacercaria,adults,3.74e-06,104.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1892,965,Carpinteria,terrestrial aboveground,Renicola sp.,Recurvirostra americana,metacercaria,adults,1.17e-05,304.3,invertebrate,endotherm vertebrate,other,flying,NA,genus,species
1893,966,Carpinteria,terrestrial aboveground,Cloacitrema michiganiensis,Bucephala albeola,metacercaria,adults,1.57e-05,401.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1894,967,Carpinteria,terrestrial aboveground,Parorchis acanthus,Bucephala albeola,metacercaria,adults,1.57e-05,401.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1895,968,Carpinteria,terrestrial aboveground,Acanthoparyphium spinulosum,Melanitta perspicillata,metacercaria,adults,3.72e-05,950.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1896,969,Carpinteria,terrestrial aboveground,Renicola cerithidicola,Calidris alpina,metacercaria,adults,2.2e-06,51.45,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1897,970,Carpinteria,terrestrial aboveground,Renicola sp.,Catoptrophorus semipalmatus,metacercaria,adults,1.17e-05,270.0,invertebrate,endotherm vertebrate,other,flying,NA,genus,species
1898,971,Carpinteria,terrestrial aboveground,Maritrema sp.,Anas platyrhynchos,metacercaria,adults,5.28e-05,1186.5,invertebrate,endotherm vertebrate,other,flying,NA,genus,species
1899,972,Carpinteria,terrestrial aboveground,Probolocoryphe species A,Melanitta perspicillata,metacercaria,adults,4.31e-05,950.0,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1900,973,Carpinteria,terrestrial aboveground,Himasthla rhigedana,Anas platyrhynchos,metacercaria,adults,5.79e-05,1186.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1901,974,Carpinteria,terrestrial aboveground,Catatropis johnstoni,Calidris mauri,metacercaria,adults,1.2e-06,24.2,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1902,975,Carpinteria,terrestrial aboveground,Cloacitrema michiganiensis,Recurvirostra americana,metacercaria,adults,1.57e-05,304.3,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1903,976,Carpinteria,terrestrial aboveground,Parorchis acanthus,Recurvirostra americana,metacercaria,adults,1.57e-05,304.3,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1904,977,Carpinteria,terrestrial aboveground,Renicola sp.,Pluvialis squatarola,metacercaria,adults,1.17e-05,225.5,invertebrate,endotherm vertebrate,other,flying,NA,genus,species
1905,906,Carpinteria,terrestrial aboveground,Cloacitrema michiganiensis,Procyon locator,adults,adults,0.000322,6000.0,invertebrate,endotherm vertebrate,other,walking,NA,species,species
1906,978,Carpinteria,terrestrial aboveground,Phocitremoides ovale,Calidris alpina,metacercaria,adults,2.83e-06,51.45,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1907,979,Carpinteria,terrestrial aboveground,Maritrema sp.,Melanitta perspicillata,metacercaria,adults,5.28e-05,950.0,invertebrate,endotherm vertebrate,other,flying,NA,genus,species
1908,980,Carpinteria,terrestrial aboveground,Catatropis johnstoni,Calidris minutilla,metacercaria,adults,1.2e-06,20.9,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1909,981,Carpinteria,terrestrial aboveground,Cloacitrema michiganiensis,Catoptrophorus semipalmatus,metacercaria,adults,1.57e-05,270.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1910,982,Carpinteria,terrestrial aboveground,Parorchis acanthus,Catoptrophorus semipalmatus,metacercaria,adults,1.57e-05,270.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1911,983,Carpinteria,terrestrial aboveground,Himasthla rhigedana,Melanitta perspicillata,metacercaria,adults,5.79e-05,950.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1912,984,Carpinteria,terrestrial aboveground,Mesostephanus appendiculatus,Recurvirostra americana,metacercaria,adults,1.98e-05,304.3,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1913,985,Carpinteria,terrestrial aboveground,Stictodora hancocki,Calidris alpina,metacercaria,adults,3.37e-06,51.45,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1914,986,Carpinteria,terrestrial aboveground,Euhaplorchis californiensis,Calidris minutilla,metacercaria,adults,1.38e-06,20.9,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1915,987,Carpinteria,terrestrial aboveground,Acanthoparyphium spinulosum,Oxyura jamaicensis,metacercaria,adults,3.72e-05,560.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1916,988,Carpinteria,terrestrial aboveground,Cloacitrema michiganiensis,Pluvialis squatarola,metacercaria,adults,1.57e-05,225.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1917,989,Carpinteria,terrestrial aboveground,Parorchis acanthus,Pluvialis squatarola,metacercaria,adults,1.57e-05,225.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1918,990,Carpinteria,terrestrial aboveground,Himasthla B,Anas platyrhynchos,metacercaria,adults,8.27e-05,1186.5,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1919,991,Carpinteria,terrestrial aboveground,Renicola sp.,Tringa melanoleuca,metacercaria,adults,1.17e-05,165.0,invertebrate,endotherm vertebrate,other,flying,NA,genus,species
1920,992,Carpinteria,terrestrial aboveground,Renicola buchanani,Calidris alpina,metacercaria,adults,3.74e-06,51.45,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1921,993,Carpinteria,terrestrial aboveground,Mesostephanus appendiculatus,Catoptrophorus semipalmatus,metacercaria,adults,1.98e-05,270.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1922,994,Carpinteria,terrestrial aboveground,Cyathocotylidae,Calidris minutilla,metacercaria,adults,1.7e-06,20.9,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1923,994,Carpinteria,terrestrial aboveground,Cyathocotylidae,Calidris minutilla,metacercaria,adults,1.7e-06,20.9,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1924,995,Carpinteria,terrestrial aboveground,Mesostephanus appendiculatus,Pluvialis squatarola,metacercaria,adults,1.98e-05,225.5,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1925,996,Carpinteria,terrestrial aboveground,Acanthoparyphium spinulosum,Bucephala albeola,metacercaria,adults,3.72e-05,401.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1926,997,Carpinteria,terrestrial aboveground,Maritrema sp.,Oxyura jamaicensis,metacercaria,adults,5.28e-05,560.0,invertebrate,endotherm vertebrate,other,flying,NA,genus,species
1927,998,Carpinteria,terrestrial aboveground,Cloacitrema michiganiensis,Tringa melanoleuca,metacercaria,adults,1.57e-05,165.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1928,999,Carpinteria,terrestrial aboveground,Parorchis acanthus,Tringa melanoleuca,metacercaria,adults,1.57e-05,165.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1929,1000,Carpinteria,terrestrial aboveground,Himasthla rhigedana,Oxyura jamaicensis,metacercaria,adults,5.79e-05,560.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1930,1001,Carpinteria,terrestrial aboveground,Renicola cerithidicola,Calidris minutilla,metacercaria,adults,2.2e-06,20.9,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1931,1002,Carpinteria,terrestrial aboveground,Microphallidae,Melanitta perspicillata,metacercaria,adults,0.00010115,950.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1932,1002,Carpinteria,terrestrial aboveground,Microphallidae,Melanitta perspicillata,metacercaria,adults,0.00010115,950.0,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1933,1003,Carpinteria,terrestrial aboveground,Probolocoryphe species A,Bucephala albeola,metacercaria,adults,4.31e-05,401.0,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1934,1004,Carpinteria,terrestrial aboveground,Nematoda,Melanitta perspicillata,larvae,adults,0.0001045,950.0,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1935,1004,Carpinteria,terrestrial aboveground,Nematoda,Melanitta perspicillata,larvae,adults,0.0001045,950.0,invertebrate,endotherm vertebrate,other,flying,NA,unclassified,species
1936,1005,Carpinteria,terrestrial aboveground,Renicola sp.,Limnodromus scilopaceus,metacercaria,adults,1.17e-05,104.5,invertebrate,endotherm vertebrate,other,flying,NA,genus,species
1937,1006,Carpinteria,terrestrial aboveground,Microphallidae,Nycticorax nycticorax,metacercaria,adults,0.00010115,869.6,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1938,1006,Carpinteria,terrestrial aboveground,Microphallidae,Nycticorax nycticorax,metacercaria,adults,0.00010115,869.6,invertebrate,endotherm vertebrate,other,flying,NA,family+,species
1939,1007,Carpinteria,terrestrial aboveground,Mesostephanus appendiculatus,Tringa melanoleuca,metacercaria,adults,1.98e-05,165.0,invertebrate,endotherm vertebrate,other,flying,NA,species,species
1940,1008,Carpinteria,terrestrial aboveground,Acanthoparyphium spinulosum,Recurvirostra americana,metacercaria,adults,3.72e-05,304.3,invertebrate,endotherm vertebrate,other,flying,NA,species,species
