,0,1,2
16955,L1P4,Palmaria palmata_NA,34
16956,L1P4,PhytoP_NA,35
16957,L1P4,Procerodes sp._NA,36
16958,L1P4,Zooplankton_NA,37
16959,L1P4,Turridae_NA,38
16960,L1P4,Saccorhiza polyschides_NA,39
16961,L1P4,Sphacelaria cirrosa_NA,40
16962,L1P4,Ulva lactuca_NA,41
16963,L1P4,Oligochaeta_NA,42
16964,L1P4,Petricolinae_NA,43
16965,L2P1,Acanthochitona crinita_NA,0
16966,L2P1,Actinia fragacea_NA,1
16967,L2P1,Gobius paganellus_NA,2
16968,L2P1,Lipophrys pholis_NA,3
16969,L2P1,Ampithoidae_NA,4
16970,L2P1,Palaemon elegans_NA,5
16971,L2P1,Palaemon longirostris_NA,6
16972,L2P1,Aplysia punctata_NA,7
16973,L2P1,Anemonia sulcata_NA,8
16974,L2P1,Asparagopsis armata_NA,9
16975,L2P1,Barleeia sp._NA,10
16976,L2P1,Calliopidae_NA,11
16977,L2P1,Eriphia verrucosa_NA,12
16978,L2P1,Gammaridae_NA,13
16979,L2P1,Gibbula umbilicalis_NA,14
16980,L2P1,Insecta_NA,15
16981,L2P1,Munnidae_NA,16
16982,L2P1,Omalogyra atomus_NA,17
16983,L2P1,Ophiuroidea_NA,18
16984,L2P1,Pantopoda_NA,19
16985,L2P1,Paracentrotus lividus_NA,20
16986,L2P1,Pirimela denticulata_NA,21
16987,L2P1,Rissoidae_NA,22
16988,L2P1,Sphaeromatidae_NA,23
16989,L2P1,Stenothoidae_NA,24
16990,L2P1,Tricolia pullus_NA,25
16991,L2P1,Xantho pilipes_NA,26
16992,L2P1,Bifurcaria bifurcata_NA,27
16993,L2P1,Ceramium ciliatum_NA,28
16994,L2P1,Codium sp._NA,29
16995,L2P1,Cumacea_NA,30
16996,L2P1,Ellisolandia elongata_NA,31
16997,L2P1,Polychaeta_NA,32
16998,L2P1,Lithophyllum sp._NA,33
16999,L2P1,Musculus costulatus_NA,34
17000,L2P1,Nucella sp._NA,35
17001,L2P1,Mytilus galloprovincialis_NA,36
17002,L2P1,Nematoda_NA,37
17003,L2P1,Oligochaeta_NA,38
17004,L2P1,PhytoP_NA,39
17005,L2P1,Turtonia minuta_NA,40
17006,L2P1,Venerupis sp._NA,41
17007,L2P1,Zooplankton_NA,42
17008,L2P1,Turridae_NA,43
17009,L2P1,Sargassum sp._NA,44
17010,L2P1,Sphacelaria cirrosa_NA,45
17011,L2P1,Ulva lactuca_NA,46
17012,L2P2,Acanthochitona crinita_NA,0
17013,L2P2,Actinia fragacea_NA,1
17014,L2P2,Carcinus maenas_NA,2
17015,L2P2,Gobius paganellus_NA,3
17016,L2P2,Lepadogaster lepadogaster_NA,4
17017,L2P2,Ampithoidae_NA,5
17018,L2P2,Turbellaria_NA,6
17019,L2P2,Angulus tenuis_NA,7
17020,L2P2,Marthasterias glacialis_NA,8
17021,L2P2,Aplysia punctata_NA,9
17022,L2P2,Anemonia sulcata_NA,10
17023,L2P2,Asparagopsis armata_NA,11
17024,L2P2,Aulactinia verrucosa_NA,12
17025,L2P2,Barleeia sp._NA,13
17026,L2P2,Gammaridae_NA,14
17027,L2P2,Gibbula umbilicalis_NA,15
17028,L2P2,Insecta_NA,16
17029,L2P2,Lepidochitona cinerea_NA,17
17030,L2P2,Leptochiton algesirensis_NA,18
17031,L2P2,Munnidae_NA,19
17032,L2P2,Omalogyra atomus_NA,20
17033,L2P2,Ophiuroidea_NA,21
17034,L2P2,Palaemon longirostris_NA,22
17035,L2P2,Pantopoda_NA,23
17036,L2P2,Paracentrotus lividus_NA,24
17037,L2P2,Patella ulyssiponensis_NA,25
17038,L2P2,Pirimela denticulata_NA,26
17039,L2P2,Rissoidae_NA,27
17040,L2P2,Sphaeromatidae_NA,28
17041,L2P2,Stenothoidae_NA,29
17042,L2P2,Tricolia pullus_NA,30
17043,L2P2,Xantho pilipes_NA,31
17044,L2P2,Barnea candida_NA,32
17045,L2P2,Bifurcaria bifurcata_NA,33
17046,L2P2,Botryllus schlosseri_NA,34
17047,L2P2,Ceramium ciliatum_NA,35
17048,L2P2,Chondrus crispus_NA,36
17049,L2P2,Codium sp._NA,37
17050,L2P2,Dictyota dichotoma_NA,38
17051,L2P2,Ellisolandia elongata_NA,39
17052,L2P2,Gelidium corneum_NA,40
17053,L2P2,Gracilariopsis longissima_NA,41
17054,L2P2,Nassariidae_NA,42
17055,L2P2,Polychaeta_NA,43
17056,L2P2,Modiolula phaseolina_NA,44
17057,L2P2,Musculus costulatus_NA,45
17058,L2P2,Mytilus galloprovincialis_NA,46
17059,L2P2,Nematoda_NA,47
17060,L2P2,Oligochaeta_NA,48
17061,L2P2,PhytoP_NA,49
17062,L2P2,Turritellidae_NA,50
17063,L2P2,Turtonia minuta_NA,51
17064,L2P2,Zooplankton_NA,52
17065,L2P2,Turridae_NA,53
17066,L2P2,Saccorhiza polyschides_NA,54
17067,L2P2,Sphacelaria cirrosa_NA,55
17068,L2P2,Ulva lactuca_NA,56
17069,L2P2,Actinothoe sphyrodeta_NA,57
17070,L2P3,Acanthochitona crinita_NA,0
17071,L2P3,Gobius paganellus_NA,1
17072,L2P3,Lipophrys pholis_NA,2
17073,L2P3,Pachygrapsus marmoratus_NA,3
17074,L2P3,Barleeia sp._NA,4
17075,L2P3,Colpomenia peregrina_NA,5
17076,L2P3,Gibbula umbilicalis_NA,6
17077,L2P3,Lepidochitona cinerea_NA,7
17078,L2P3,Omalogyra atomus_NA,8
17079,L2P3,Ophiuroidea_NA,9
17080,L2P3,Paracentrotus lividus_NA,10
17081,L2P3,Patella ulyssiponensis_NA,11
17082,L2P3,Rissoidae_NA,12
17083,L2P3,Sphaeromatidae_NA,13
17084,L2P3,Tricolia pullus_NA,14
17085,L2P3,Ellisolandia elongata_NA,15
17086,L2P3,Anemonia sulcata_NA,16
17087,L2P3,Lithophyllum sp._NA,17
17088,L2P3,Musculus costulatus_NA,18
17089,L2P3,Mytilus galloprovincialis_NA,19
17090,L2P3,PhytoP_NA,20
17091,L2P3,Venerupis sp._NA,21
17092,L2P3,Zooplankton_NA,22
17093,L2P3,Rhodymenia pseudopalmata_NA,23
17094,L2P3,Ulva lactuca_NA,24
17095,L2P3,Oligochaeta_NA,25
17096,L2P3,Solecurtus strigilatus_NA,26
17097,L2P4,Acanthochitona crinita_NA,0
17098,L2P4,Actinia equina_NA,1
17099,L2P4,Actinia fragacea_NA,2
17100,L2P4,Gobius paganellus_NA,3
17101,L2P4,Lipophrys pholis_NA,4
17102,L2P4,Pachygrapsus marmoratus_NA,5
17103,L2P4,Ampithoidae_NA,6
17104,L2P4,Palaemon longirostris_NA,7
17105,L2P4,Asparagopsis armata_NA,8
17106,L2P4,Barleeia sp._NA,9
17107,L2P4,Gibbula umbilicalis_NA,10
17108,L2P4,Idoteidae_NA,11
17109,L2P4,Insecta_NA,12
17110,L2P4,Lepidochitona cinerea_NA,13
17111,L2P4,Littorina sp._NA,14
17112,L2P4,Omalogyra atomus_NA,15
17113,L2P4,Ophiuroidea_NA,16
17114,L2P4,Paracentrotus lividus_NA,17
17115,L2P4,Patella ulyssiponensis_NA,18
17116,L2P4,Sphaeromatidae_NA,19
17117,L2P4,Stenothoidae_NA,20
17118,L2P4,Tricolia pullus_NA,21
17119,L2P4,Bifurcaria bifurcata_NA,22
17120,L2P4,Cardiidae_NA,23
17121,L2P4,Ocenebra erinaceus_NA,24
17122,L2P4,Colpomenia peregrina_NA,25
17123,L2P4,Dictyota dichotoma_NA,26
17124,L2P4,Ellisolandia elongata_NA,27
17125,L2P4,Anemonia sulcata_NA,28
17126,L2P4,Polychaeta_NA,29
17127,L2P4,Lithophyllum sp._NA,30
17128,L2P4,Musculus costulatus_NA,31
17129,L2P4,Nucella sp._NA,32
17130,L2P4,Mytilus galloprovincialis_NA,33
17131,L2P4,PhytoP_NA,34
17132,L2P4,Zooplankton_NA,35
17133,L2P4,Turridae_NA,36
17134,L2P4,Sphacelaria cirrosa_NA,37
17135,L2P4,Ulva lactuca_NA,38
17136,L3P1,Asparagopsis armata_NA,0
17137,L3P1,Actinia equina_NA,1
17138,L3P1,Aulactinia verrucosa_NA,2
17139,L3P1,Calliostoma zizyphinum_NA,3
17140,L3P1,Gibbula umbilicalis_NA,4
17141,L3P1,Gobius paganellus_NA,5
17142,L3P1,Hippolyte varians_NA,6
17143,L3P1,Lipophrys pholis_NA,7
17144,L3P1,Lophozozymus incisus_NA,8
17145,L3P1,Palaemon adspersus_NA,9
17146,L3P1,Palaemon longirostris_NA,10
17147,L3P1,Paracentrotus lividus_NA,11
17148,L3P1,Patella ulyssiponensis_NA,12
17149,L3P1,Pirimela denticulata_NA,13
17150,L3P1,Xantho pilipes_NA,14
17151,L3P1,Balanus sp._NA,15
17152,L3P1,Bifurcaria bifurcata_NA,16
17153,L3P1,Anemonia sulcata_NA,17
17154,L3P1,Codium sp._NA,18
17155,L3P1,Colpomenia peregrina_NA,19
17156,L3P1,Cystoseira sp._NA,20
17157,L3P1,Dictyopteris polypodioides_NA,21
17158,L3P1,Dictyota dichotoma_NA,22
17159,L3P1,Ellisolandia elongata_NA,23
17160,L3P1,Nassariidae_NA,24
17161,L3P1,Mytilus galloprovincialis_NA,25
17162,L3P1,Palmaria palmata_NA,26
17163,L3P1,PhytoP_NA,27
17164,L3P1,Zooplankton_NA,28
17165,L3P1,Saccorhiza polyschides_NA,29
17166,L3P1,Sphacelaria cirrosa_NA,30
17167,L3P1,Ulva lactuca_NA,31
17168,L3P1,Sagartia elegans_NA,32
17169,L3P2,Asparagopsis armata_NA,0
17170,L3P2,Actinia equina_NA,1
17171,L3P2,Coryphoblennius galerita_NA,2
17172,L3P2,Gibbula umbilicalis_NA,3
17173,L3P2,Gobius paganellus_NA,4
17174,L3P2,Lipophrys pholis_NA,5
17175,L3P2,Paracentrotus lividus_NA,6
17176,L3P2,Patella ulyssiponensis_NA,7
17177,L3P2,Chondrus crispus_NA,8
17178,L3P2,Anemonia sulcata_NA,9
17179,L3P2,Nassariidae_NA,10
17180,L3P2,Cystoseira sp._NA,11
17181,L3P2,Dictyopteris polypodioides_NA,12
17182,L3P2,Dictyota dichotoma_NA,13
17183,L3P2,Ellisolandia elongata_NA,14
17184,L3P2,Heterosiphonia sp._NA,15
17185,L3P2,Jania sp._NA,16
17186,L3P2,Mytilus galloprovincialis_NA,17
17187,L3P2,Nucella sp._NA,18
17188,L3P2,Palmaria palmata_NA,19
17189,L3P2,PhytoP_NA,20
17190,L3P2,Zooplankton_NA,21
17191,L3P2,Ulva lactuca_NA,22
17192,L3P3,Acanthochitona crinita_NA,0
17193,L3P3,Actinia equina_NA,1
17194,L3P3,Coryphoblennius galerita_NA,2
17195,L3P3,Gobius paganellus_NA,3
17196,L3P3,Lipophrys pholis_NA,4
17197,L3P3,Lipophrys trigloides_NA,5
17198,L3P3,Pachygrapsus marmoratus_NA,6
17199,L3P3,Ampithoidae_NA,7
17200,L3P3,Aulactinia verrucosa_NA,8
17201,L3P3,Palaemon elegans_NA,9
17202,L3P3,Turbellaria_NA,10
17203,L3P3,Epitonium clathrus_NA,11
17204,L3P3,Barleeia sp._NA,12
17205,L3P3,Bifurcaria bifurcata_NA,13
17206,L3P3,Gammaridae_NA,14
17207,L3P3,Gibbula umbilicalis_NA,15
17208,L3P3,Insecta_NA,16
17209,L3P3,Lepidochitona cinerea_NA,17
17210,L3P3,Munnidae_NA,18
17211,L3P3,Omalogyra atomus_NA,19
17212,L3P3,Ophiuroidea_NA,20
17213,L3P3,Paracentrotus lividus_NA,21
17214,L3P3,Patella ulyssiponensis_NA,22
17215,L3P3,Pirimela denticulata_NA,23
17216,L3P3,Rissoidae_NA,24
17217,L3P3,Sphaeromatidae_NA,25
17218,L3P3,Stenothoidae_NA,26
17219,L3P3,Tricolia pullus_NA,27
17220,L3P3,Xantho pilipes_NA,28
17221,L3P3,Chondrus crispus_NA,29
17222,L3P3,Codium sp._NA,30
17223,L3P3,Colpomenia peregrina_NA,31
17224,L3P3,Copepoda_NA,32
17225,L3P3,Anemonia sulcata_NA,33
17226,L3P3,Nassariidae_NA,34
17227,L3P3,Cystoseira sp._NA,35
17228,L3P3,Dictyopteris polypodioides_NA,36
17229,L3P3,Dictyota dichotoma_NA,37
17230,L3P3,Ellisolandia elongata_NA,38
17231,L3P3,Gelidium spinosum_NA,39
17232,L3P3,Polychaeta_NA,40
17233,L3P3,Lithophyllum sp._NA,41
17234,L3P3,Musculus costulatus_NA,42
17235,L3P3,Mytilus galloprovincialis_NA,43
17236,L3P3,Nematoda_NA,44
17237,L3P3,Oligochaeta_NA,45
17238,L3P3,PhytoP_NA,46
17239,L3P3,Procerodes sp._NA,47
17240,L3P3,Solecurtus strigilatus_NA,48
17241,L3P3,Zooplankton_NA,49
17242,L3P3,Nemertea_NA,50
17243,L3P3,Sphacelaria cirrosa_NA,51
17244,L3P3,Ulva lactuca_NA,52
17245,L3P3,Actinothoe sphyrodeta_NA,53
17246,L3P4,Acanthochitona crinita_NA,0
17247,L3P4,Actinia equina_NA,1
17248,L3P4,Actinia fragacea_NA,2
17249,L3P4,Coryphoblennius galerita_NA,3
17250,L3P4,Ampithoidae_NA,4
17251,L3P4,Aulactinia verrucosa_NA,5
17252,L3P4,Lepidotrigla sp._NA,6
17253,L3P4,Asparagopsis armata_NA,7
17254,L3P4,Barleeia sp._NA,8
17255,L3P4,Gibbula umbilicalis_NA,9
17256,L3P4,Halacaridae_NA,10
17257,L3P4,Insecta_NA,11
17258,L3P4,Omalogyra atomus_NA,12
17259,L3P4,Pantopoda_NA,13
17260,L3P4,Paracentrotus lividus_NA,14
17261,L3P4,Patella ulyssiponensis_NA,15
17262,L3P4,Rissoidae_NA,16
17263,L3P4,Sphaeromatidae_NA,17
17264,L3P4,Tanaidacea_NA,18
17265,L3P4,Tricolia pullus_NA,19
17266,L3P4,Epitonium clathrus_NA,20
17267,L3P4,Codium sp._NA,21
17268,L3P4,Copepoda_NA,22
17269,L3P4,Corallina officinalis_NA,23
17270,L3P4,Anemonia sulcata_NA,24
17271,L3P4,Nassariidae_NA,25
17272,L3P4,Cystoseira sp._NA,26
17273,L3P4,Dictyota dichotoma_NA,27
17274,L3P4,Ellisolandia elongata_NA,28
17275,L3P4,Gelidium spinosum_NA,29
17276,L3P4,Polychaeta_NA,30
17277,L3P4,Lithophyllum sp._NA,31
17278,L3P4,Musculus costulatus_NA,32
17279,L3P4,Nucella sp._NA,33
17280,L3P4,Ocenebra erinaceus_NA,34
17281,L3P4,Mytilus galloprovincialis_NA,35
17282,L3P4,Nematoda_NA,36
17283,L3P4,Nemertea_NA,37
17284,L3P4,Turridae_NA,38
17285,L3P4,Oligochaeta_NA,39
17286,L3P4,PhytoP_NA,40
17287,L3P4,Procerodes sp._NA,41
17288,L3P4,Solecurtus strigilatus_NA,42
17289,L3P4,Turritellidae_NA,43
17290,L3P4,Zooplankton_NA,44
17291,L3P4,Porphyra sp._NA,45
17292,L3P4,Sphacelaria cirrosa_NA,46
17293,L3P4,Ulva lactuca_NA,47
17294,L3P4,Venerupis sp._NA,48
17295,L3P4,Sagartia elegans_NA,49
17296,L4P1,Acanthochitona crinita_NA,0
17297,L4P1,Actinia equina_NA,1
17298,L4P1,Coryphoblennius galerita_NA,2
17299,L4P1,Lipophrys pholis_NA,3
17300,L4P1,Lipophrys trigloides_NA,4
17301,L4P1,Necora puber_NA,5
17302,L4P1,Aplysia punctata_NA,6
17303,L4P1,Anemonia sulcata_NA,7
17304,L4P1,Asparagopsis armata_NA,8
17305,L4P1,Asterina gibbosa_NA,9
17306,L4P1,Aulactinia verrucosa_NA,10
17307,L4P1,Barleeia sp._NA,11
17308,L4P1,Calliopidae_NA,12
17309,L4P1,Carcinus maenas_NA,13
17310,L4P1,Gibbula umbilicalis_NA,14
17311,L4P1,Insecta_NA,15
17312,L4P1,Jaera sp._NA,16
17313,L4P1,Lepidochitona cinerea_NA,17
17314,L4P1,Omalogyra atomus_NA,18
17315,L4P1,Palaemon elegans_NA,19
17316,L4P1,Palaemon longirostris_NA,20
17317,L4P1,Paracentrotus lividus_NA,21
17318,L4P1,Pirimela denticulata_NA,22
17319,L4P1,Rissoidae_NA,23
17320,L4P1,Sphaeromatidae_NA,24
17321,L4P1,Stenothoidae_NA,25
17322,L4P1,Tanaidacea_NA,26
17323,L4P1,Tricolia pullus_NA,27
17324,L4P1,Xantho pilipes_NA,28
17325,L4P1,Balanus sp._NA,29
17326,L4P1,Nucella sp._NA,30
17327,L4P1,Polychaeta_NA,31
17328,L4P1,Bifurcaria bifurcata_NA,32
17329,L4P1,Cardiidae_NA,33
17330,L4P1,Ceramium ciliatum_NA,34
17331,L4P1,Chthamalus sp._NA,35
17332,L4P1,Codium sp._NA,36
17333,L4P1,Colpomenia peregrina_NA,37
17334,L4P1,Nassariidae_NA,38
17335,L4P1,Cystoseira sp._NA,39
17336,L4P1,Dictyota dichotoma_NA,40
17337,L4P1,Ellisolandia elongata_NA,41
17338,L4P1,Leucothoidae_NA,42
17339,L4P1,Lithophyllum sp._NA,43
17340,L4P1,Musculus costulatus_NA,44
17341,L4P1,Mytilus galloprovincialis_NA,45
17342,L4P1,Nemertea_NA,46
17343,L4P1,Turridae_NA,47
17344,L4P1,Oligochaeta_NA,48
17345,L4P1,Padina pavonica_NA,49
17346,L4P1,PhytoP_NA,50
17347,L4P1,Ectoprocta_NA,51
17348,L4P1,Porifera_NA,52
17349,L4P1,Turtonia minuta_NA,53
17350,L4P1,Zooplankton_NA,54
17351,L4P1,Sphacelaria cirrosa_NA,55
17352,L4P1,Ulva lactuca_NA,56
17353,L4P2,Acanthochitona crinita_NA,0
17354,L4P2,Carcinus maenas_NA,1
17355,L4P2,Coryphoblennius galerita_NA,2
17356,L4P2,Lipophrys pholis_NA,3
17357,L4P2,Necora puber_NA,4
17358,L4P2,Actinothoe sphyrodeta_NA,5
17359,L4P2,Ampithoidae_NA,6
17360,L4P2,Actinia equina_NA,7
17361,L4P2,Anemonia sulcata_NA,8
17362,L4P2,Asparagopsis armata_NA,9
17363,L4P2,Actinia fragacea_NA,10
17364,L4P2,Aplysia punctata_NA,11
17365,L4P2,Barleeia sp._NA,12
17366,L4P2,Calliopidae_NA,13
17367,L4P2,Caprella sp._NA,14
17368,L4P2,Gammaridae_NA,15
17369,L4P2,Gibbula umbilicalis_NA,16
17370,L4P2,Idoteidae_NA,17
17371,L4P2,Insecta_NA,18
17372,L4P2,Lepidochitona cinerea_NA,19
17373,L4P2,Mysida_NA,20
17374,L4P2,Omalogyra atomus_NA,21
17375,L4P2,Ophiuroidea_NA,22
17376,L4P2,Paracentrotus lividus_NA,23
17377,L4P2,Patella ulyssiponensis_NA,24
17378,L4P2,Pirimela denticulata_NA,25
17379,L4P2,Rissoidae_NA,26
17380,L4P2,Sphaeromatidae_NA,27
17381,L4P2,Stenothoidae_NA,28
17382,L4P2,Tricolia pullus_NA,29
17383,L4P2,Bifurcaria bifurcata_NA,30
17384,L4P2,Ceramium virgatum_NA,31
17385,L4P2,Chondrus crispus_NA,32
17386,L4P2,Codium sp._NA,33
17387,L4P2,Colpomenia peregrina_NA,34
17388,L4P2,Nassariidae_NA,35
17389,L4P2,Cystoseira sp._NA,36
17390,L4P2,Ellisolandia elongata_NA,37
17391,L4P2,Laurencia pinnatifida_NA,38
17392,L4P2,Lithophyllum sp._NA,39
17393,L4P2,Musculus costulatus_NA,40
17394,L4P2,Mytilus galloprovincialis_NA,41
17395,L4P2,Nematoda_NA,42
17396,L4P2,Oligochaeta_NA,43
17397,L4P2,PhytoP_NA,44
17398,L4P2,Porifera_NA,45
17399,L4P2,Procerodes sp._NA,46
17400,L4P2,Solecurtus strigilatus_NA,47
17401,L4P2,Turritellidae_NA,48
17402,L4P2,Turtonia minuta_NA,49
17403,L4P2,Zooplankton_NA,50
17404,L4P2,Polychaeta_NA,51
17405,L4P2,Nemertea_NA,52
17406,L4P2,Sargassum sp._NA,53
17407,L4P2,Sphacelaria cirrosa_NA,54
17408,L4P2,Ulva lactuca_NA,55
17409,L4P3,Acanthochitona crinita_NA,0
17410,L4P3,Coryphoblennius galerita_NA,1
17411,L4P3,Lipophrys pholis_NA,2
17412,L4P3,Ampithoidae_NA,3
17413,L4P3,Anemonia sulcata_NA,4
17414,L4P3,Barleeia sp._NA,5
17415,L4P3,Bifurcaria bifurcata_NA,6
17416,L4P3,Actinia equina_NA,7
17417,L4P3,Caprella sp._NA,8
17418,L4P3,Gammaridae_NA,9
17419,L4P3,Gibbula umbilicalis_NA,10
17420,L4P3,Idoteidae_NA,11
17421,L4P3,Insecta_NA,12
17422,L4P3,Ischyroceridae_NA,13
17423,L4P3,Lophozozymus incisus_NA,14
17424,L4P3,Omalogyra atomus_NA,15
17425,L4P3,Ophiuroidea_NA,16
17426,L4P3,Pantopoda_NA,17
17427,L4P3,Paracentrotus lividus_NA,18
17428,L4P3,Patella ulyssiponensis_NA,19
17429,L4P3,Rissoidae_NA,20
17430,L4P3,Stenothoidae_NA,21
17431,L4P3,Codium sp._NA,22
17432,L4P3,Colpomenia peregrina_NA,23
17433,L4P3,Copepoda_NA,24
17434,L4P3,Dictyota dichotoma_NA,25
17435,L4P3,Ellisolandia elongata_NA,26
17436,L4P3,Lithophyllum sp._NA,27
17437,L4P3,Mytilus galloprovincialis_NA,28
17438,L4P3,Nucella sp._NA,29
17439,L4P3,Nematoda_NA,30
17440,L4P3,Oligochaeta_NA,31
17441,L4P3,PhytoP_NA,32
17442,L4P3,Porifera_NA,33
17443,L4P3,Procerodes sp._NA,34
17444,L4P3,Zooplankton_NA,35
17445,L4P3,Polychaeta_NA,36
17446,L4P3,Nemertea_NA,37
17447,L4P3,Sargassum sp._NA,38
17448,L4P3,Sphacelaria cirrosa_NA,39
17449,L4P3,Ulva lactuca_NA,40
17450,L4P4,Acanthochitona crinita_NA,0
17451,L4P4,Actinia equina_NA,1
17452,L4P4,Actinia fragacea_NA,2
17453,L4P4,Coryphoblennius galerita_NA,3
17454,L4P4,Lipophrys pholis_NA,4
17455,L4P4,Necora puber_NA,5
17456,L4P4,Ampithoidae_NA,6
17457,L4P4,Anemonia sulcata_NA,7
17458,L4P4,Aulactinia verrucosa_NA,8
17459,L4P4,Palaemon elegans_NA,9
17460,L4P4,Palaemon longirostris_NA,10
17461,L4P4,Barleeia sp._NA,11
17462,L4P4,Bifurcaria bifurcata_NA,12
17463,L4P4,Gammaridae_NA,13
17464,L4P4,Gibbula umbilicalis_NA,14
17465,L4P4,Insecta_NA,15
17466,L4P4,Lepidochitona cinerea_NA,16
17467,L4P4,Omalogyra atomus_NA,17
17468,L4P4,Paracentrotus lividus_NA,18
17469,L4P4,Patella ulyssiponensis_NA,19
17470,L4P4,Rissoidae_NA,20
17471,L4P4,Sphaeromatidae_NA,21
17472,L4P4,Tanaidacea_NA,22
17473,L4P4,Codium sp._NA,23
17474,L4P4,Nassariidae_NA,24
17475,L4P4,Cystoseira sp._NA,25
17476,L4P4,Dictyota dichotoma_NA,26
17477,L4P4,Ellisolandia elongata_NA,27
17478,L4P4,Polychaeta_NA,28
17479,L4P4,Lysianassidae_NA,29
17480,L4P4,Modiolula phaseolina_NA,30
17481,L4P4,Musculus costulatus_NA,31
17482,L4P4,Mytilus galloprovincialis_NA,32
17483,L4P4,Nematoda_NA,33
17484,L4P4,Oligochaeta_NA,34
17485,L4P4,PhytoP_NA,35
17486,L4P4,Procerodes sp._NA,36
17487,L4P4,Venerupis sp._NA,37
17488,L4P4,Zooplankton_NA,38
17489,L4P4,Sagartia elegans_NA,39
17490,L4P4,Sphacelaria cirrosa_NA,40
17491,L4P4,Ulva lactuca_NA,41
17492,L4P4,Ectoprocta_NA,42
17493,MBP1,Austrominius modestus_NA,0
17494,MBP1,Carcinus maenas_NA,1
17495,MBP1,Colpomenia peregrina_NA,2
17496,MBP1,Gammaridae_NA,3
17497,MBP1,Gibbula cineraria_NA,4
17498,MBP1,Gibbula umbilicalis_NA,5
17499,MBP1,Harparticoida_NA,6
17500,MBP1,Insecta_NA,7
17501,MBP1,Littorina littorea_NA,8
17502,MBP1,Littorina saxatilis_NA,9
17503,MBP1,Membranipora membranaceae_NA,10
17504,MBP1,Nematoda_NA,11
17505,MBP1,Oshurkovia littoralis_NA,12
17506,MBP1,Ostracoda_NA,13
17507,MBP1,Pagurus bernhardus_NA,14
17508,MBP1,Palaemon serratus_NA,15
17509,MBP1,Patella depressa_NA,16
17510,MBP1,Patella ulyssiponensis_NA,17
17511,MBP1,Patella vulgata_NA,18
17512,MBP1,Phorcus lineatus_NA,19
17513,MBP1,Polychaeta_NA,20
17514,MBP1,Procerodes littoralis_NA,21
17515,MBP1,Sphaeromatidae_NA,22
17516,MBP1,Stenothoidae_NA,23
17517,MBP1,Tanaidacea_NA,24
17518,MBP1,Tonicella rubra_NA,25
17519,MBP1,Corallina officinalis_NA,26
17520,MBP1,Cumacea_NA,27
17521,MBP1,Fucus serratus_NA,28
17522,MBP1,Fucus vesiculosus_NA,29
17523,MBP1,Oligochaeta_NA,30
17524,MBP1,PhytoP_NA,31
17525,MBP1,Zooplankton_NA,32
17526,MBP1,Rhodomela confervoides_NA,33
17527,MBP2,Ascophyllum nodosum_NA,0
17528,MBP2,Carcinus maenas_NA,1
17529,MBP2,Gammaridae_NA,2
17530,MBP2,Gibbula umbilicalis_NA,3
17531,MBP2,Harparticoida_NA,4
17532,MBP2,Insecta_NA,5
17533,MBP2,Littorina littorea_NA,6
17534,MBP2,Nematoda_NA,7
17535,MBP2,Omalogyra atomus_NA,8
17536,MBP2,Polychaeta_NA,9
17537,MBP2,Sphaeromatidae_NA,10
17538,MBP2,Stenothoidae_NA,11
17539,MBP2,Corallina officinalis_NA,12
17540,MBP2,Ectocarpus siliculosus_NA,13
17541,MBP2,Fucus vesiculosus_NA,14
17542,MBP2,Oligochaeta_NA,15
17543,MBP2,PhytoP_NA,16
17544,MBP2,Spirorbis spirorbis_NA,17
17545,MBP2,Zooplankton_NA,18
17546,MBP3,Bivalvia_NA,0
17547,MBP3,Carcinus maenas_NA,1
17548,MBP3,Chondrus crispus_NA,2
17549,MBP3,Gammaridae_NA,3
17550,MBP3,Gibbula cineraria_NA,4
17551,MBP3,Gibbula umbilicalis_NA,5
17552,MBP3,Harparticoida_NA,6
17553,MBP3,Insecta_NA,7
17554,MBP3,Littorina littorea_NA,8
17555,MBP3,Membranipora membranaceae_NA,9
17556,MBP3,Mysida_NA,10
17557,MBP3,Nematoda_NA,11
17558,MBP3,Nymphon gracile_NA,12
17559,MBP3,Omalogyra atomus_NA,13
17560,MBP3,Ostracoda_NA,14
17561,MBP3,Palaemon elegans_NA,15
17562,MBP3,Palaemon serratus_NA,16
17563,MBP3,Polychaeta_NA,17
17564,MBP3,Sphaeromatidae_NA,18
17565,MBP3,Stenothoidae_NA,19
17566,MBP3,Tanaidacea_NA,20
17567,MBP3,Corallina officinalis_NA,21
17568,MBP3,Dictyota dichotoma_NA,22
17569,MBP3,Ectocarpus siliculosus_NA,23
17570,MBP3,Fucus serratus_NA,24
17571,MBP3,Furcellaria lumbricalis_NA,25
17572,MBP3,Lomentaria articulata_NA,26
17573,MBP3,Mastocarpus stellatus_NA,27
17574,MBP3,Oligochaeta_NA,28
17575,MBP3,Palmaria palmata_NA,29
17576,MBP3,PhytoP_NA,30
17577,MBP3,Zooplankton_NA,31
17578,MBP3,Polysiphonia sp._NA,32
17579,MBP3,Saccharina latissima_NA,33
17580,MBP3,Ulva intestinalis_NA,34
17581,MBP3,Ulva lactuca_NA,35
17582,MBP3,Ulva linza_NA,36
17583,MBP4,Bivalvia_NA,0
17584,MBP4,Carcinus maenas_NA,1
17585,MBP4,Nucella lapillus_NA,2
17586,MBP4,Polychaeta_NA,3
