,0,1,2
16799,L3P3,Palaemon elegans,9
16800,L3P3,Turbellaria,10
16801,L3P3,Epitonium clathrus,11
16802,L3P3,Barleeia sp.,12
16803,L3P3,Bifurcaria bifurcata,13
16804,L3P3,Gammaridae,14
16805,L3P3,Gibbula umbilicalis,15
16806,L3P3,Insecta,16
16807,L3P3,Lepidochitona cinerea,17
16808,L3P3,Munnidae,18
16809,L3P3,Omalogyra atomus,19
16810,L3P3,Ophiuroidea,20
16811,L3P3,Paracentrotus lividus,21
16812,L3P3,Patella ulyssiponensis,22
16813,L3P3,Pirimela denticulata,23
16814,L3P3,Rissoidae,24
16815,L3P3,Sphaeromatidae,25
16816,L3P3,Stenothoidae,26
16817,L3P3,Tricolia pullus,27
16818,L3P3,Xantho pilipes,28
16819,L3P3,Chondrus crispus,29
16820,L3P3,Codium sp.,30
16821,L3P3,Colpomenia peregrina,31
16822,L3P3,Copepoda,32
16823,L3P3,Anemonia sulcata,33
16824,L3P3,Nassariidae,34
16825,L3P3,Cystoseira sp.,35
16826,L3P3,Dictyopteris polypodioides,36
16827,L3P3,Dictyota dichotoma,37
16828,L3P3,Ellisolandia elongata,38
16829,L3P3,Gelidium spinosum,39
16830,L3P3,Polychaeta,40
16831,L3P3,Lithophyllum sp.,41
16832,L3P3,Musculus costulatus,42
16833,L3P3,Mytilus galloprovincialis,43
16834,L3P3,Nematoda,44
16835,L3P3,Oligochaeta,45
16836,L3P3,PhytoP,46
16837,L3P3,Procerodes sp.,47
16838,L3P3,Solecurtus strigilatus,48
16839,L3P3,Zooplankton,49
16840,L3P3,Nemertea,50
16841,L3P3,Sphacelaria cirrosa,51
16842,L3P3,Ulva lactuca,52
16843,L3P3,Actinothoe sphyrodeta,53
16844,L3P4,Acanthochitona crinita,0
16845,L3P4,Actinia equina,1
16846,L3P4,Actinia fragacea,2
16847,L3P4,Coryphoblennius galerita,3
16848,L3P4,Ampithoidae,4
16849,L3P4,Aulactinia verrucosa,5
16850,L3P4,Lepidotrigla sp.,6
16851,L3P4,Asparagopsis armata,7
16852,L3P4,Barleeia sp.,8
16853,L3P4,Gibbula umbilicalis,9
16854,L3P4,Halacaridae,10
16855,L3P4,Insecta,11
16856,L3P4,Omalogyra atomus,12
16857,L3P4,Pantopoda,13
16858,L3P4,Paracentrotus lividus,14
16859,L3P4,Patella ulyssiponensis,15
16860,L3P4,Rissoidae,16
16861,L3P4,Sphaeromatidae,17
16862,L3P4,Tanaidacea,18
16863,L3P4,Tricolia pullus,19
16864,L3P4,Epitonium clathrus,20
16865,L3P4,Codium sp.,21
16866,L3P4,Copepoda,22
16867,L3P4,Corallina officinalis,23
16868,L3P4,Anemonia sulcata,24
16869,L3P4,Nassariidae,25
16870,L3P4,Cystoseira sp.,26
16871,L3P4,Dictyota dichotoma,27
16872,L3P4,Ellisolandia elongata,28
16873,L3P4,Gelidium spinosum,29
16874,L3P4,Polychaeta,30
16875,L3P4,Lithophyllum sp.,31
16876,L3P4,Musculus costulatus,32
16877,L3P4,Nucella sp.,33
16878,L3P4,Ocenebra erinaceus,34
16879,L3P4,Mytilus galloprovincialis,35
16880,L3P4,Nematoda,36
16881,L3P4,Nemertea,37
16882,L3P4,Turridae,38
16883,L3P4,Oligochaeta,39
16884,L3P4,PhytoP,40
16885,L3P4,Procerodes sp.,41
16886,L3P4,Solecurtus strigilatus,42
16887,L3P4,Turritellidae,43
16888,L3P4,Zooplankton,44
16889,L3P4,Porphyra sp.,45
16890,L3P4,Sphacelaria cirrosa,46
16891,L3P4,Ulva lactuca,47
16892,L3P4,Venerupis sp.,48
16893,L3P4,Sagartia elegans,49
16894,L4P1,Acanthochitona crinita,0
16895,L4P1,Actinia equina,1
16896,L4P1,Coryphoblennius galerita,2
16897,L4P1,Lipophrys pholis,3
16898,L4P1,Lipophrys trigloides,4
16899,L4P1,Necora puber,5
16900,L4P1,Aplysia punctata,6
16901,L4P1,Anemonia sulcata,7
16902,L4P1,Asparagopsis armata,8
16903,L4P1,Asterina gibbosa,9
16904,L4P1,Aulactinia verrucosa,10
16905,L4P1,Barleeia sp.,11
16906,L4P1,Calliopidae,12
16907,L4P1,Carcinus maenas,13
16908,L4P1,Gibbula umbilicalis,14
16909,L4P1,Insecta,15
16910,L4P1,Jaera sp.,16
16911,L4P1,Lepidochitona cinerea,17
16912,L4P1,Omalogyra atomus,18
16913,L4P1,Palaemon elegans,19
16914,L4P1,Palaemon longirostris,20
16915,L4P1,Paracentrotus lividus,21
16916,L4P1,Pirimela denticulata,22
16917,L4P1,Rissoidae,23
16918,L4P1,Sphaeromatidae,24
16919,L4P1,Stenothoidae,25
16920,L4P1,Tanaidacea,26
16921,L4P1,Tricolia pullus,27
16922,L4P1,Xantho pilipes,28
16923,L4P1,Balanus sp.,29
16924,L4P1,Nucella sp.,30
16925,L4P1,Polychaeta,31
16926,L4P1,Bifurcaria bifurcata,32
16927,L4P1,Cardiidae,33
16928,L4P1,Ceramium ciliatum,34
16929,L4P1,Chthamalus sp.,35
16930,L4P1,Codium sp.,36
16931,L4P1,Colpomenia peregrina,37
16932,L4P1,Nassariidae,38
16933,L4P1,Cystoseira sp.,39
16934,L4P1,Dictyota dichotoma,40
16935,L4P1,Ellisolandia elongata,41
16936,L4P1,Leucothoidae,42
16937,L4P1,Lithophyllum sp.,43
16938,L4P1,Musculus costulatus,44
16939,L4P1,Mytilus galloprovincialis,45
16940,L4P1,Nemertea,46
16941,L4P1,Turridae,47
16942,L4P1,Oligochaeta,48
16943,L4P1,Padina pavonica,49
16944,L4P1,PhytoP,50
16945,L4P1,Ectoprocta,51
16946,L4P1,Porifera,52
16947,L4P1,Turtonia minuta,53
16948,L4P1,Zooplankton,54
16949,L4P1,Sphacelaria cirrosa,55
16950,L4P1,Ulva lactuca,56
16951,L4P2,Acanthochitona crinita,0
16952,L4P2,Carcinus maenas,1
16953,L4P2,Coryphoblennius galerita,2
16954,L4P2,Lipophrys pholis,3
16955,L4P2,Necora puber,4
16956,L4P2,Actinothoe sphyrodeta,5
16957,L4P2,Ampithoidae,6
16958,L4P2,Actinia equina,7
16959,L4P2,Anemonia sulcata,8
16960,L4P2,Asparagopsis armata,9
16961,L4P2,Actinia fragacea,10
16962,L4P2,Aplysia punctata,11
16963,L4P2,Barleeia sp.,12
16964,L4P2,Calliopidae,13
16965,L4P2,Caprella sp.,14
16966,L4P2,Gammaridae,15
16967,L4P2,Gibbula umbilicalis,16
16968,L4P2,Idoteidae,17
16969,L4P2,Insecta,18
16970,L4P2,Lepidochitona cinerea,19
16971,L4P2,Mysida,20
16972,L4P2,Omalogyra atomus,21
16973,L4P2,Ophiuroidea,22
16974,L4P2,Paracentrotus lividus,23
16975,L4P2,Patella ulyssiponensis,24
16976,L4P2,Pirimela denticulata,25
16977,L4P2,Rissoidae,26
16978,L4P2,Sphaeromatidae,27
16979,L4P2,Stenothoidae,28
16980,L4P2,Tricolia pullus,29
16981,L4P2,Bifurcaria bifurcata,30
16982,L4P2,Ceramium virgatum,31
16983,L4P2,Chondrus crispus,32
16984,L4P2,Codium sp.,33
16985,L4P2,Colpomenia peregrina,34
16986,L4P2,Nassariidae,35
16987,L4P2,Cystoseira sp.,36
16988,L4P2,Ellisolandia elongata,37
16989,L4P2,Laurencia pinnatifida,38
16990,L4P2,Lithophyllum sp.,39
16991,L4P2,Musculus costulatus,40
16992,L4P2,Mytilus galloprovincialis,41
16993,L4P2,Nematoda,42
16994,L4P2,Oligochaeta,43
16995,L4P2,PhytoP,44
16996,L4P2,Porifera,45
16997,L4P2,Procerodes sp.,46
16998,L4P2,Solecurtus strigilatus,47
16999,L4P2,Turritellidae,48
17000,L4P2,Turtonia minuta,49
17001,L4P2,Zooplankton,50
17002,L4P2,Polychaeta,51
17003,L4P2,Nemertea,52
17004,L4P2,Sargassum sp.,53
17005,L4P2,Sphacelaria cirrosa,54
17006,L4P2,Ulva lactuca,55
17007,L4P3,Acanthochitona crinita,0
17008,L4P3,Coryphoblennius galerita,1
17009,L4P3,Lipophrys pholis,2
17010,L4P3,Ampithoidae,3
17011,L4P3,Anemonia sulcata,4
17012,L4P3,Barleeia sp.,5
17013,L4P3,Bifurcaria bifurcata,6
17014,L4P3,Actinia equina,7
17015,L4P3,Caprella sp.,8
17016,L4P3,Gammaridae,9
17017,L4P3,Gibbula umbilicalis,10
17018,L4P3,Idoteidae,11
17019,L4P3,Insecta,12
17020,L4P3,Ischyroceridae,13
17021,L4P3,Lophozozymus incisus,14
17022,L4P3,Omalogyra atomus,15
17023,L4P3,Ophiuroidea,16
17024,L4P3,Pantopoda,17
17025,L4P3,Paracentrotus lividus,18
17026,L4P3,Patella ulyssiponensis,19
17027,L4P3,Rissoidae,20
17028,L4P3,Stenothoidae,21
17029,L4P3,Codium sp.,22
17030,L4P3,Colpomenia peregrina,23
17031,L4P3,Copepoda,24
17032,L4P3,Dictyota dichotoma,25
17033,L4P3,Ellisolandia elongata,26
17034,L4P3,Lithophyllum sp.,27
17035,L4P3,Mytilus galloprovincialis,28
17036,L4P3,Nucella sp.,29
17037,L4P3,Nematoda,30
17038,L4P3,Oligochaeta,31
17039,L4P3,PhytoP,32
17040,L4P3,Porifera,33
17041,L4P3,Procerodes sp.,34
17042,L4P3,Zooplankton,35
17043,L4P3,Polychaeta,36
17044,L4P3,Nemertea,37
17045,L4P3,Sargassum sp.,38
17046,L4P3,Sphacelaria cirrosa,39
17047,L4P3,Ulva lactuca,40
17048,L4P4,Acanthochitona crinita,0
17049,L4P4,Actinia equina,1
17050,L4P4,Actinia fragacea,2
17051,L4P4,Coryphoblennius galerita,3
17052,L4P4,Lipophrys pholis,4
17053,L4P4,Necora puber,5
17054,L4P4,Ampithoidae,6
17055,L4P4,Anemonia sulcata,7
17056,L4P4,Aulactinia verrucosa,8
17057,L4P4,Palaemon elegans,9
17058,L4P4,Palaemon longirostris,10
17059,L4P4,Barleeia sp.,11
17060,L4P4,Bifurcaria bifurcata,12
17061,L4P4,Gammaridae,13
17062,L4P4,Gibbula umbilicalis,14
17063,L4P4,Insecta,15
17064,L4P4,Lepidochitona cinerea,16
17065,L4P4,Omalogyra atomus,17
17066,L4P4,Paracentrotus lividus,18
17067,L4P4,Patella ulyssiponensis,19
17068,L4P4,Rissoidae,20
17069,L4P4,Sphaeromatidae,21
17070,L4P4,Tanaidacea,22
17071,L4P4,Codium sp.,23
17072,L4P4,Nassariidae,24
17073,L4P4,Cystoseira sp.,25
17074,L4P4,Dictyota dichotoma,26
17075,L4P4,Ellisolandia elongata,27
17076,L4P4,Polychaeta,28
17077,L4P4,Lysianassidae,29
17078,L4P4,Modiolula phaseolina,30
17079,L4P4,Musculus costulatus,31
17080,L4P4,Mytilus galloprovincialis,32
17081,L4P4,Nematoda,33
17082,L4P4,Oligochaeta,34
17083,L4P4,PhytoP,35
17084,L4P4,Procerodes sp.,36
17085,L4P4,Venerupis sp.,37
17086,L4P4,Zooplankton,38
17087,L4P4,Sagartia elegans,39
17088,L4P4,Sphacelaria cirrosa,40
17089,L4P4,Ulva lactuca,41
17090,L4P4,Ectoprocta,42
17091,MBP1,Austrominius modestus,0
17092,MBP1,Carcinus maenas,1
17093,MBP1,Colpomenia peregrina,2
17094,MBP1,Gammaridae,3
17095,MBP1,Gibbula cineraria,4
17096,MBP1,Gibbula umbilicalis,5
17097,MBP1,Harparticoida,6
17098,MBP1,Insecta,7
17099,MBP1,Littorina littorea,8
17100,MBP1,Littorina saxatilis,9
17101,MBP1,Membranipora membranaceae,10
17102,MBP1,Nematoda,11
17103,MBP1,Oshurkovia littoralis,12
17104,MBP1,Ostracoda,13
17105,MBP1,Pagurus bernhardus,14
17106,MBP1,Palaemon serratus,15
17107,MBP1,Patella depressa,16
17108,MBP1,Patella ulyssiponensis,17
17109,MBP1,Patella vulgata,18
17110,MBP1,Phorcus lineatus,19
17111,MBP1,Polychaeta,20
17112,MBP1,Procerodes littoralis,21
17113,MBP1,Sphaeromatidae,22
17114,MBP1,Stenothoidae,23
17115,MBP1,Tanaidacea,24
17116,MBP1,Tonicella rubra,25
17117,MBP1,Corallina officinalis,26
17118,MBP1,Cumacea,27
17119,MBP1,Fucus serratus,28
17120,MBP1,Fucus vesiculosus,29
17121,MBP1,Oligochaeta,30
17122,MBP1,PhytoP,31
17123,MBP1,Zooplankton,32
17124,MBP1,Rhodomela confervoides,33
17125,MBP2,Ascophyllum nodosum,0
17126,MBP2,Carcinus maenas,1
17127,MBP2,Gammaridae,2
17128,MBP2,Gibbula umbilicalis,3
17129,MBP2,Harparticoida,4
17130,MBP2,Insecta,5
17131,MBP2,Littorina littorea,6
17132,MBP2,Nematoda,7
17133,MBP2,Omalogyra atomus,8
17134,MBP2,Polychaeta,9
17135,MBP2,Sphaeromatidae,10
17136,MBP2,Stenothoidae,11
17137,MBP2,Corallina officinalis,12
17138,MBP2,Ectocarpus siliculosus,13
17139,MBP2,Fucus vesiculosus,14
17140,MBP2,Oligochaeta,15
17141,MBP2,PhytoP,16
17142,MBP2,Spirorbis spirorbis,17
17143,MBP2,Zooplankton,18
17144,MBP3,Bivalvia,0
17145,MBP3,Carcinus maenas,1
17146,MBP3,Chondrus crispus,2
17147,MBP3,Gammaridae,3
17148,MBP3,Gibbula cineraria,4
17149,MBP3,Gibbula umbilicalis,5
17150,MBP3,Harparticoida,6
17151,MBP3,Insecta,7
17152,MBP3,Littorina littorea,8
17153,MBP3,Membranipora membranaceae,9
17154,MBP3,Mysida,10
17155,MBP3,Nematoda,11
17156,MBP3,Nymphon gracile,12
17157,MBP3,Omalogyra atomus,13
17158,MBP3,Ostracoda,14
17159,MBP3,Palaemon elegans,15
17160,MBP3,Palaemon serratus,16
17161,MBP3,Polychaeta,17
17162,MBP3,Sphaeromatidae,18
17163,MBP3,Stenothoidae,19
17164,MBP3,Tanaidacea,20
17165,MBP3,Corallina officinalis,21
17166,MBP3,Dictyota dichotoma,22
17167,MBP3,Ectocarpus siliculosus,23
17168,MBP3,Fucus serratus,24
17169,MBP3,Furcellaria lumbricalis,25
17170,MBP3,Lomentaria articulata,26
17171,MBP3,Mastocarpus stellatus,27
17172,MBP3,Oligochaeta,28
17173,MBP3,Palmaria palmata,29
17174,MBP3,PhytoP,30
17175,MBP3,Zooplankton,31
17176,MBP3,Polysiphonia sp.,32
17177,MBP3,Saccharina latissima,33
17178,MBP3,Ulva intestinalis,34
17179,MBP3,Ulva lactuca,35
17180,MBP3,Ulva linza,36
17181,MBP4,Bivalvia,0
17182,MBP4,Carcinus maenas,1
17183,MBP4,Nucella lapillus,2
17184,MBP4,Polychaeta,3
17185,MBP4,Pomatoschistus minutus,4
17186,MBP4,Corallina officinalis,5
17187,MBP4,Gammaridae,6
17188,MBP4,Gibbula umbilicalis,7
17189,MBP4,Halacaridae,8
17190,MBP4,Harparticoida,9
17191,MBP4,Insecta,10
17192,MBP4,Lineus ruber,11
17193,MBP4,Littorina littorea,12
17194,MBP4,Littorina saxatilis,13
17195,MBP4,Nematoda,14
17196,MBP4,Ophiocomina nigra,15
17197,MBP4,Ostracoda,16
17198,MBP4,Patella vulgata,17
17199,MBP4,Phorcus lineatus,18
17200,MBP4,Fucus serratus,19
17201,MBP4,Fucus vesiculosus,20
17202,MBP4,Lithophyllum incrustans,21
17203,MBP4,Lomentaria articulata,22
17204,MBP4,Oligochaeta,23
17205,MBP4,Palmaria palmata,24
17206,MBP4,PhytoP,25
17207,MBP4,Zooplankton,26
17208,PC1P1,Caulerpa webbiana,0
17209,PC1P1,Coryphoblennius galerita,1
17210,PC1P1,Gammaridae,2
17211,PC1P1,Insecta,3
17212,PC1P1,Lipophrys pholis,4
17213,PC1P1,Liza ramada,5
17214,PC1P1,Omalogyra atomus,6
17215,PC1P1,Palaemon elegans,7
17216,PC1P1,Parablennius parvicornis,8
17217,PC1P1,Cladophora prolifera,9
17218,PC1P1,Corallina sp.,10
17219,PC1P1,Halopteris filicina,11
17220,PC1P1,Oligochaeta,12
17221,PC1P1,Turridae,13
17222,PC1P1,Padina pavonica,14
17223,PC1P1,PhytoP,15
17224,PC1P1,Batzella inops,16
17225,PC1P1,Zooplankton,17
17226,PC1P1,Polychaeta,18
17227,PC1P1,Priapulida,19
17228,PC1P1,Sargassum vulgare,20
17229,PC1P1,Tricleocarpa cylindrica,21
17230,PC1P2,Ampithoidae,0
17231,PC1P2,Anemonia sargassensis,1
17232,PC1P2,Coryphoblennius galerita,2
17233,PC1P2,Lipophrys pholis,3
17234,PC1P2,Liza ramada,4
17235,PC1P2,Pachygrapsus transversus,5
17236,PC1P2,Caprella sp.,6
17237,PC1P2,Gammaridae,7
17238,PC1P2,Caulerpa webbiana,8
17239,PC1P2,Copepoda,9
17240,PC1P2,Insecta,10
17241,PC1P2,Isopoda,11
17242,PC1P2,Omalogyra atomus,12
17243,PC1P2,Cladophora prolifera,13
17244,PC1P2,Nematoda,14
17245,PC1P2,Padina pavonica,15
17246,PC1P2,PhytoP,16
17247,PC1P2,Zooplankton,17
17248,PC1P2,Polychaeta,18
17249,PC1P2,Sargassum vulgare,19
17250,PC1P2,Ulva sp.,20
17251,PC1P3,Amphipholis squamata,0
17252,PC1P3,Coryphoblennius galerita,1
17253,PC1P3,Barleeia sp.,2
17254,PC1P3,Caprella sp.,3
17255,PC1P3,Gammaridae,4
17256,PC1P3,Lysianassidae,5
17257,PC1P3,Caulerpa webbiana,6
17258,PC1P3,Copepoda,7
17259,PC1P3,Insecta,8
17260,PC1P3,Liza ramada,9
17261,PC1P3,Omalogyra atomus,10
17262,PC1P3,Palaemon elegans,11
17263,PC1P3,Tanaidacea,12
17264,PC1P3,Tricolia sp.,13
17265,PC1P3,Corallina sp.,14
17266,PC1P3,Halopteris filicina,15
17267,PC1P3,Leucothoidae,16
17268,PC1P3,Oligochaeta,17
17269,PC1P3,Padina pavonica,18
17270,PC1P3,PhytoP,19
17271,PC1P3,Zooplankton,20
17272,PC1P3,Polychaeta,21
17273,PC1P3,Priapulida,22
17274,PC1P3,Sargassum vulgare,23
17275,PC1P3,Tricleocarpa cylindrica,24
17276,PC1P4,Amphipholis squamata,0
17277,PC1P4,Coryphoblennius galerita,1
17278,PC1P4,Lipophrys pholis,2
17279,PC1P4,Ampithoidae,3
17280,PC1P4,Gammaridae,4
17281,PC1P4,Liza ramada,5
17282,PC1P4,Pachygrapsus transversus,6
17283,PC1P4,Cladophora prolifera,7
17284,PC1P4,Cystoseira abies-marina,8
17285,PC1P4,Halopteris filicina,9
17286,PC1P4,Padina pavonica,10
17287,PC1P4,PhytoP,11
17288,PC1P4,Zooplankton,12
17289,PC1P4,Polychaeta,13
17290,PC1P4,Rhodomelaceae,14
17291,PC1P4,Sargassum vulgare,15
17292,PC1P4,Ulva sp.,16
17293,PC2P1,Ampithoidae,0
17294,PC2P1,Anemonia sargassensis,1
17295,PC2P1,Caprella sp.,2
17296,PC2P1,Coryphoblennius galerita,3
17297,PC2P1,Batzella inops,4
17298,PC2P1,Caulerpa webbiana,5
17299,PC2P1,Barleeia sp.,6
17300,PC2P1,Gammaridae,7
17301,PC2P1,Isopoda,8
17302,PC2P1,Cladophora prolifera,9
17303,PC2P1,Cystoseira abies-marina,10
17304,PC2P1,Dictyopteris polypodioides,11
17305,PC2P1,Dictyota bartayresiana,12
17306,PC2P1,Halopteris filicina,13
17307,PC2P1,Laurencia sp.,14
17308,PC2P1,Padina pavonica,15
17309,PC2P1,PhytoP,16
17310,PC2P1,Zooplankton,17
17311,PC2P1,Polychaeta,18
17312,PC2P2,Acanthonyx lunulatus,0
17313,PC2P2,Anemonia sargassensis,1
17314,PC2P2,Amphipholis squamata,2
17315,PC2P2,Gobius sp.,3
17316,PC2P2,Lipophrys pholis,4
17317,PC2P2,Batzella inops,5
17318,PC2P2,Tanaidacea,6
17319,PC2P2,Caprella sp.,7
17320,PC2P2,Gammaridae,8
17321,PC2P2,Thalassoma pavo,9
17322,PC2P2,Caulerpa webbiana,10
17323,PC2P2,Eriphia verrucosa,11
17324,PC2P2,Grapsus adscensionis,12
17325,PC2P2,Insecta,13
17326,PC2P2,Liza ramada,14
17327,PC2P2,Ostracoda,15
17328,PC2P2,Palaemon elegans,16
17329,PC2P2,Paracentrotus lividus,17
17330,PC2P2,Pirimela denticulata,18
17331,PC2P2,Cladophora prolifera,19
17332,PC2P2,Cladostephus spongiosus,20
17333,PC2P2,Corallina sp.,21
17334,PC2P2,Dictyota sp.,22
17335,PC2P2,Laurencia sp.,23
17336,PC2P2,Liagora sp.,24
17337,PC2P2,Padina pavonica,25
17338,PC2P2,PhytoP,26
17339,PC2P2,Zooplankton,27
17340,PC2P2,Polychaeta,28
17341,PC2P2,Stramonita haemastoma,29
17342,PC2P2,Sargassum vulgare,30
17343,PC2P3,Acanthochitona crinita,0
17344,PC2P3,Pachygrapsus transversus,1
17345,PC2P3,Ampithoidae,2
17346,PC2P3,Liza ramada,3
17347,PC2P3,Palaemon elegans,4
17348,PC2P3,Caprella sp.,5
17349,PC2P3,Gammaridae,6
17350,PC2P3,Lithophyllum,7
17351,PC2P3,Padina pavonica,8
17352,PC2P3,Insecta,9
17353,PC2P3,Omalogyra atomus,10
17354,PC2P3,Patella ulyssiponensis,11
17355,PC2P3,PhytoP,12
17356,PC2P3,Zooplankton,13
17357,PC2P3,Polychaeta,14
17358,PC2P3,Priapulida,15
17359,PC2P3,Rhodomelaceae,16
17360,PC2P3,Ulva sp.,17
17361,PC2P4,Cladostephus spongiosus,0
17362,PC2P4,Acanthonyx lunulatus,1
17363,PC2P4,Copepoda,2
17364,PC2P4,Gammaridae,3
17365,PC2P4,Gibbula pennanti,4
17366,PC2P4,Insecta,5
17367,PC2P4,Omalogyra atomus,6
17368,PC2P4,Pachygrapsus transversus,7
17369,PC2P4,Palaemon elegans,8
17370,PC2P4,Codium adhaerens,9
17371,PC2P4,Cystoseira abies-marina,10
17372,PC2P4,Padina pavonica,11
17373,PC2P4,PhytoP,12
17374,PC2P4,Zooplankton,13
17375,PC2P4,Polychaeta,14
17376,PC2P4,Ulva sp.,15
17377,PC2P4,Valonia sp.,16
17378,PC2P5,Copepoda,0
17379,PC2P5,Palaemon elegans,1
17380,PC2P5,Coryphoblennius galerita,2
17381,PC2P5,Pachygrapsus transversus,3
17382,PC2P5,Gammaridae,4
17383,PC2P5,Gibbula pennanti,5
17384,PC2P5,Gibbula umbilicalis,6
17385,PC2P5,PhytoP,7
17386,PC2P5,Zooplankton,8
17387,PC2P5,Polychaeta,9
17388,PC2P5,Ulva sp.,10
17389,PC2P5,Insecta,11
17390,PGSBP1,Bathygobius soporator,0
17391,PGSBP1,Pachygrapsus transversus,1
17392,PGSBP1,Pagurus sp.,2
17393,PGSBP1,Copepoda,3
17394,PGSBP1,Palaemon northropi,4
17395,PGSBP1,Gammaridae,5
17396,PGSBP1,Hypnea musciformis,6
17397,PGSBP1,Isopoda,7
17398,PGSBP1,Scartella cristata,8
17399,PGSBP1,Tanaidacea,9
17400,PGSBP1,Nematoda,10
17401,PGSBP1,PhytoP,11
17402,PGSBP1,Tetraclita stalactifera,12
17403,PGSBP1,Zooplankton,13
17404,PGSBP1,Polychaeta,14
17405,PGSBP1,Morula nodulosa,15
17406,PGSBP1,Ulva lactuca,16
17407,PGSBP2,Acanthophora spicifera,0
17408,PGSBP2,Alpheus formosus,1
17409,PGSBP2,Bathygobius soporator,2
17410,PGSBP2,Cerithium atratum,3
17411,PGSBP2,Clibanarius vittatus,4
17412,PGSBP2,Gammaridae,5
17413,PGSBP2,Ischnochiton striolatus,6
17414,PGSBP2,Isopoda,7
17415,PGSBP2,Palaemon northropi,8
17416,PGSBP2,Tanaidacea,9
17417,PGSBP2,Tegula viridula,10
17418,PGSBP2,Bunodosoma cangicum,11
17419,PGSBP2,Pagurus sp.,12
17420,PGSBP2,Copepoda,13
17421,PGSBP2,Cumacea,14
17422,PGSBP2,Eurypanopeus abreviatus,15
17423,PGSBP2,Dictyota sp,16
17424,PGSBP2,Ophiactis savignyiÃ¡,17
17425,PGSBP2,Holothuria grisea,18
17426,PGSBP2,Hypnea musciformis,19
17427,PGSBP2,Hymeniacidon heliophila,20
17428,PGSBP2,Lithophyllum,21
17429,PGSBP2,Morula nodulosa,22
17430,PGSBP2,Nematoda,23
17431,PGSBP2,Padina sp.,24
17432,PGSBP2,PhytoP,25
17433,PGSBP2,Protopalythoa variabilis,26
17434,PGSBP2,Zooplankton,27
17435,PGSBP2,Polychaeta,28
17436,PGUBP1,Acanthophora spicifera,0
17437,PGUBP1,Echinometra lucunter,1
17438,PGUBP1,Isopoda,2
17439,PGUBP1,Lottia subrugosa,3
17440,PGUBP1,Pachygrapsus transversus,4
17441,PGUBP1,Tanaidacea,5
17442,PGUBP1,Bachelotia sp,6
17443,PGUBP1,Malacoctenus delalandii,7
17444,PGUBP1,Caulerpa racemosa,8
17445,PGUBP1,Gelidium sp.,9
17446,PGUBP1,Mytilaster solisianus,10
17447,PGUBP1,Stramonita haemastoma,11
17448,PGUBP1,PhytoP,12
17449,PGUBP1,Hymeniacidon heliophila,13
17450,PGUBP1,Zooplankton,14
17451,PGUBP1,Polychaeta,15
17452,PGUBP1,Sargassum cymosum,16
17453,PGUBP1,Ulva lactuca,17
17454,PGUBP2,Asteronema breviarticulatum,0
17455,PGUBP2,Fissurella clenchi,1
17456,PGUBP2,Microphrys bicornutus,2
17457,PGUBP2,Pachygrapsus transversus,3
17458,PGUBP2,Scartella cristata,4
17459,PGUBP2,Tanaidacea,5
17460,PGUBP2,Bachelotia sp,6
17461,PGUBP2,Caulerpa racemosa,7
17462,PGUBP2,Codium sp.,8
17463,PGUBP2,Colpomenia peregrina,9
17464,PGUBP2,Mytilaster solisianus,10
17465,PGUBP2,Stramonita haemastoma,11
17466,PGUBP2,Padina sp.,12
17467,PGUBP2,PhytoP,13
17468,PGUBP2,Zooplankton,14
17469,PGUBP2,Polychaeta,15
17470,PGUBP2,Cronius ruber,16
17471,PGUBP2,Sargassum cymosum,17
17472,PGUBP2,Isognomon bicolor,18
17473,PGUBP2,Petaloconchus sp,19
17474,PGUBP3,Chaetomorpha gracilis,0
17475,PGUBP3,Eriphia gonagra,1
17476,PGUBP3,Fissurella clenchi,2
17477,PGUBP3,Isopoda,3
17478,PGUBP3,Pachygrapsus transversus,4
17479,PGUBP3,Scartella cristata,5
17480,PGUBP3,Sebidae,6
17481,PGUBP3,Tanaidacea,7
17482,PGUBP3,Colpomenia peregrina,8
17483,PGUBP3,Copepoda,9
17484,PGUBP3,Gelidium sp.,10
17485,PGUBP3,Hypnea musciformis,11
17486,PGUBP3,Padina sp.,12
17487,PGUBP3,Petaloconchus sp,13
17488,PGUBP3,PhytoP,14
17489,PGUBP3,Zooplankton,15
17490,PGUBP3,Polychaeta,16
17491,PGUBP3,Stramonita haemastoma,17
17492,PGUBP3,Sargassum cymosum,18
17493,PGUBP3,Ulva lactuca,19
17494,PGUBP3,Isognomon bicolor,20
17495,PGUBP4,Asteronema breviarticulatum,0
17496,PGUBP4,Fissurella clenchi,1
17497,PGUBP4,Isopoda,2
17498,PGUBP4,Lottia subrugosa,3
17499,PGUBP4,Microphrys bicornutus,4
17500,PGUBP4,Pachygrapsus transversus,5
17501,PGUBP4,Scartella cristata,6
17502,PGUBP4,Sebidae,7
17503,PGUBP4,Tanaidacea,8
17504,PGUBP4,Bachelotia sp,9
17505,PGUBP4,Copepoda,10
17506,PGUBP4,Hypnea musciformis,11
17507,PGUBP4,Jania rubens,12
17508,PGUBP4,PhytoP,13
17509,PGUBP4,Zooplankton,14
17510,PGUBP4,Polychaeta,15
17511,PGUBP4,Ulva lactuca,16
17512,PGUBP4,Mytilaster solisianus,17
17513,PP1I1,Alaria esculenta,0
17514,PP1I1,Cancer irroratus,1
